Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-03-04,13.755417933875,13.888000619335473,13.375518221645713,13.50300121307373,0.0,0.008806,0.0
2008-03-05,13.640674638754883,13.893091215517632,13.54378869688549,13.877793312072754,0.0,0.0,0.0
2008-03-06,13.742671633368323,13.83445912210809,13.2582368850708,13.2582368850708,0.0,0.0,0.0
2008-03-07,13.17409874717975,13.232741150808101,12.824794758126057,13.028768539428711,0.0,0.0,0.0
2008-03-10,13.003269359301546,13.067011449260425,12.63356898129396,12.794197082519531,0.0,0.0,0.0
2008-03-11,13.130752391485686,13.480056330829038,12.998170856414896,13.398467063903809,0.0,0.0,0.0
2008-03-12,13.436713970436658,13.569296696353568,13.107807588400322,13.232741355895996,0.0,0.0,0.0
2008-03-13,13.026217670388068,13.48515632309997,12.863039118781055,13.33217716217041,0.0,0.0,0.0
2008-03-14,13.487699217752587,13.513196510273122,12.852833714860829,13.179190635681152,0.0,0.0,0.0
2008-03-17,12.745757011401093,12.873240050746766,12.444896009012743,12.748306274414062,0.0,0.0,0.0
2008-03-18,12.952260768067484,13.140935214935798,12.863022648481355,13.117989540100098,0.0,0.0,0.0
2008-03-19,13.181737546266726,13.291373310724035,12.263859747586517,12.353097915649414,0.0,0.0,0.0
2008-03-20,12.319954302261594,12.541773948316695,12.200120310395592,12.404092788696289,0.0,0.0,0.0
2008-03-24,12.455091543738655,12.745753064214473,12.424495717364675,12.467840194702148,0.0,0.0,0.0
2008-03-25,12.518830312689456,13.041510824670855,12.518830312689456,12.952271461486816,0.0,0.0,0.0
2008-03-26,13.067011167087024,13.133302518040425,12.56982778982112,12.722806930541992,0.0,0.0,0.0
2008-03-27,12.799295760368938,12.873236064080393,12.330157806096233,12.467840194702148,0.0,0.0,0.0
2008-03-28,12.485690054934565,12.531583804364157,12.047149002658516,12.24857234954834,0.0,0.0,0.0
2008-03-31,12.261318730612302,12.452543839294423,12.067545529310927,12.44234561920166,0.0,0.0,0.0
2008-04-01,12.544325643980041,12.753397835539927,12.531576997200258,12.697304725646973,0.0,0.0,0.0
2008-04-02,12.802482429621808,13.23603277828131,12.700470169861589,12.955499649047852,0.0,0.005161,0.0
2008-04-03,12.904488024089943,13.065156021500727,12.78207314156329,13.003949165344238,0.0,0.0,0.0
2008-04-04,13.070265870143023,13.070265870143023,12.878993144383005,12.993757247924805,0.0,0.0,0.0
2008-04-07,13.117446732440987,13.404355264963447,13.117446732440987,13.251338005065918,0.0,0.0,1.5
2008-04-08,13.304893822707166,13.461736511469528,13.121273113912208,13.239861488342285,0.0,0.0,0.0
2008-04-09,13.19778598776481,13.350803294313353,12.822892416505935,12.96825885772705,0.0,0.0,0.0
2008-04-10,13.002682505186495,13.258987560452509,12.7540294823753,13.140398025512695,0.0,0.0,0.0
2008-04-11,13.002681150903541,13.083015196060035,12.796106721715345,12.891743659973145,0.0,0.0,0.0
2008-04-14,12.77698248614645,12.872618267272378,12.528328285004523,12.627789497375488,0.0,0.0,0.0
2008-04-15,12.815243676606457,12.857323442886301,12.63544714137744,12.700479507446289,0.0,0.0,0.0
2008-04-16,12.929999936844945,13.369925707073977,12.891745623800206,13.21690845489502,0.0,0.0,0.0
2008-04-17,13.2130858967605,13.767775896954968,13.083020033911186,13.67596435546875,0.0,0.0,0.0
2008-04-18,13.771597380969906,13.981997276241383,13.740993930052534,13.790725708007812,0.0,0.0,0.0
2008-04-22,13.886357684920393,13.924611988078976,13.656830695754667,13.76011848449707,0.0,0.0,0.0
2008-04-23,13.752471460887508,13.828981265275909,13.54207271690971,13.580327033996582,0.0,0.0,0.0
2008-04-24,13.58033888999717,13.924629214568377,13.561211714755197,13.821342468261719,5235004.0,0.0,0.0
2008-04-25,13.890183859133012,14.154138565063477,13.813675248718384,14.154138565063477,0.0,0.0,0.0
2008-04-28,14.307156640613837,14.345410944977589,14.008771896362306,14.008771896362305,0.0,0.0,0.0
2008-04-29,13.96287501814308,13.96287501814308,13.46556642583131,13.599457740783691,0.0,0.0,0.0
2008-04-30,13.698916517840589,14.7853427210593,13.576502693325155,14.613198280334473,0.0,0.0,0.0
2008-05-02,15.416528646509136,15.875581280563608,15.129620311394921,15.493037223815918,0.0,0.0,0.0
2008-05-05,15.515334910410022,15.626296192539202,15.266631211825409,15.419679641723633,0.0,0.00516,0.0
2008-05-06,15.324025380770852,15.324025380770852,14.765396234000011,14.956707954406738,0.0,0.0,0.0
2008-05-07,15.071493831408883,15.102103518481504,14.50138606877527,14.73095989227295,11040003.0,0.0,0.0
2008-05-08,14.884022557242284,15.03707230937891,14.577925393877285,14.69271183013916,0.0,0.0,0.0
2008-05-09,14.501403277149024,14.715672511377166,14.405747891535745,14.616190910339355,0.0,0.0,0.0
2008-05-12,14.730968588058078,14.864887218506835,14.405739300473522,14.826623916625977,0.0,0.0,0.0
2008-05-13,14.730968588058078,14.864887218506835,14.405739300473522,14.826623916625977,4010974.0,0.0,0.0
2008-05-14,14.627670028746104,14.730977848542883,14.444010511986285,14.455489158630371,0.0,0.0,0.0
2008-05-15,14.574093460248656,14.631486655857668,14.386607850805552,14.59322452545166,0.0,0.0,0.0
2008-05-16,14.742457118233748,14.864897191399677,14.570277411295779,14.658280372619629,0.0,0.0,0.0
2008-05-19,14.654441387103248,14.964365759979534,14.539655015835535,14.884014129638672,0.0,0.0,0.0
2008-05-20,14.627661899662732,14.834278594886882,14.554963844650937,14.769231796264648,0.0,0.0,0.0
2008-05-21,14.769230773792843,14.769230773792843,14.348346156092763,14.428696632385254,0.0,0.0,0.0
2008-05-23,14.4248715889214,14.463134894045675,14.2641706233054,14.417219161987305,0.0,0.0,0.0
2008-05-26,14.428702277851952,14.52818385885217,14.160866081627972,14.233565330505371,0.0,0.0,0.0
2008-05-27,14.210600888587878,14.558786246802873,14.072856059939362,14.554961204528809,0.0,0.0,0.0
2008-05-28,14.704198007162365,15.113604343368195,14.505233578585607,15.075342178344727,0.0,0.0,0.0
2008-05-29,14.704198007162365,15.113604343368195,14.505233578585607,15.075342178344727,11763803.0,0.0,0.0
2008-05-30,14.792188591916165,15.086808186181361,14.769231312138649,15.037067413330078,0.0,0.0,0.0
2008-06-02,14.792188591916165,15.086808186181361,14.769231312138649,15.037067413330078,9081106.0,0.0,0.0
2008-06-03,14.772338471298486,14.925420372284472,14.504446022597998,14.657527923583984,9327131.0,0.00516,0.0
2008-06-04,14.619271134997197,14.7532168967168,14.278665027352005,14.351378440856934,5525454.0,0.0,0.0
2008-06-05,14.274818759194885,14.374321190887004,14.045196592282819,14.198278427124023,6685492.0,0.0,0.0
2008-06-06,14.38964692223292,14.619269371032713,14.232739048865355,14.619269371032715,4983045.0,0.0,0.0
2008-06-09,14.267172920079087,14.347540314911043,13.781139190885522,14.022242546081543,0.0,0.0,0.0
2008-06-10,13.842372139849886,13.865335424434377,13.478805336682072,13.708426475524902,0.0,0.0,0.0
2008-06-11,13.762004005576166,13.838544381098805,13.253009337650466,13.325722694396973,7143059.0,0.0,0.0
2008-06-12,13.471149601555366,14.083474955939751,13.344857980127403,13.777312278747559,0.0,0.0,0.0
2008-06-13,13.872989274026073,13.892124368669823,13.662502062244634,13.853854179382324,0.0,0.0,0.0
2008-06-16,13.892133708334944,13.892133708334944,13.589797839003456,13.792631149291992,0.0,0.0,0.0
2008-06-17,13.964844629462565,14.171504924442633,13.88065017142285,13.961017608642578,0.0,0.0,0.0
2008-06-18,13.788791758542114,13.968662793738737,13.551516618142353,13.651019096374512,7391490.0,0.0,0.0
2008-06-19,13.616575691031265,13.700770094206499,13.417569567371613,13.543862342834473,0.0,0.0,0.0
2008-06-20,13.4137436099725,13.50942024639349,13.01190548324466,13.145851135253906,0.0,0.0,0.0
2008-06-23,13.283625556555805,13.375474007657965,12.908576543855157,13.031041145324707,0.0,0.0,0.0
2008-06-24,12.89710264261766,13.076973796516466,12.763156910448934,12.862659454345703,0.0,0.0,0.0
2008-06-25,12.950668369946257,13.230041796676463,12.881782060240095,13.103750228881836,10352769.0,0.0,0.0
2008-06-26,12.782289873796056,12.8396951779663,12.545013445858444,12.594764709472656,0.0,0.0,0.0
2008-06-27,12.636867236115377,12.76316012899456,12.464651251327078,12.522056579589844,0.0,0.0,0.0
2008-06-30,12.584491907347754,12.66122636362181,12.354288538525589,12.657389640808105,0.0,0.051605,0.0
2008-07-01,12.392665551666479,12.546135773594955,12.143278348245948,12.289073944091797,0.0,0.0,0.0
2008-07-02,12.549378938844269,12.580080682819283,12.234684889127308,12.319114685058594,0.0,0.00516,0.0
2008-07-03,12.319105998908329,12.702878701972537,12.012088775634766,12.012088775634766,0.0,0.0,0.0
2008-07-04,12.00825210380754,12.284567628764337,11.954522911093585,12.015926361083984,0.0,0.0,0.0
2008-07-07,12.242350863622057,12.491803514602672,11.935332487177956,12.092679977416992,0.0,0.0,0.0
2008-07-08,12.088838733802058,12.476449012756348,11.82019758608001,12.476449012756348,0.0,0.0,0.0
2008-07-10,12.242357848958362,12.491810642273622,12.127226332338784,12.357490539550781,0.0,0.0,0.0
2008-07-11,12.242358207702637,12.411218944332408,12.050471167074198,12.242358207702637,0.0,0.0,0.0
2008-07-14,12.48796418471091,12.495640788473857,12.11186695098877,12.11186695098877,0.0,0.0,0.0
2008-07-15,11.900795196705529,12.161761039811077,11.58226361776178,11.950685501098633,0.0,0.0,0.0
2008-07-16,11.950684759494756,12.844875989275907,11.950684759494756,12.775795936584473,0.0,0.0,0.0
2008-07-17,12.990709086728746,13.163407456289722,12.748931838932299,12.856389045715332,12406611.0,0.0,0.0
2008-07-18,13.067469782821654,13.37065062612318,12.856395329491582,13.30540943145752,0.0,0.0,0.0
2008-07-21,13.374484447851476,13.374484447851476,13.155733449597893,13.167247772216797,0.0,0.0,0.0
2008-07-22,12.97151444977769,13.144212738662388,12.821843616853137,13.086647033691406,0.0,0.0,0.0
2008-07-23,13.240167615876077,13.278544787409066,12.960013089712424,13.052118301391602,12022979.0,0.0,0.0
2008-07-24,13.105842624526638,13.121193488786101,12.549372621148594,12.606938362121582,0.0,0.0,0.0
2008-07-25,12.39587122966977,12.683701304136356,12.319116856204891,12.415060997009277,0.0,0.0,0.0
2008-07-28,12.58774792445408,12.649151372431753,12.154084899139447,12.246190071105957,0.0,0.0,0.0
2008-07-29,12.246190071105957,12.246190071105957,12.246190071105957,12.246190071105957,0.0,0.0,0.0
2008-07-30,12.246190071105957,12.246190071105957,12.246190071105957,12.246190071105957,0.0,0.0,0.0
2008-07-31,12.246190071105957,12.246190071105957,12.246190071105957,12.246190071105957,0.0,0.0,0.0
2008-08-01,12.246190071105957,12.246190071105957,12.246190071105957,12.246190071105957,0.0,0.0,0.0
2008-08-04,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.00516,0.0
2008-08-05,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.0,0.0
2008-08-06,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.0,0.0
2008-08-07,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.0,0.0
2008-08-08,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.0,0.0
2008-08-11,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.0,0.0
2008-08-12,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.0,0.0
2008-08-13,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.0,0.0
2008-08-14,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.0,0.0
2008-08-15,12.249369621276855,12.249369621276855,12.249369621276855,12.249369621276855,0.0,0.0,0.0
2008-08-18,11.592946179791007,11.723463543637374,11.209073859721721,11.255138397216797,0.0,0.0,0.0
2008-08-19,11.086232156839985,11.285845099783781,11.04016645726859,11.193716049194336,0.0,0.0,0.0
2008-08-20,11.412525211661638,11.512331696190694,11.316557438076007,11.496976852416992,5702034.0,0.0,0.0
2008-08-21,11.573753619947052,11.708108532553291,11.289688947579574,11.58910846710205,0.0,0.0,0.0
2008-08-22,11.70810636903221,11.827107586770502,11.535364370459174,11.658203125,0.0,0.0,0.0
2008-08-25,11.688913068913738,11.746494910639168,11.297363355986787,11.397171020507812,0.0,0.0,0.0
2008-08-26,11.247464180727423,11.462433257931469,11.078560828427852,11.163012504577637,0.0,0.0,0.0
2008-08-27,11.285842650591459,11.439392209194713,11.101584589399254,11.420197486877441,0.0,0.0,0.0
2008-08-28,11.669721351261284,11.738816981853466,11.550720124154138,11.696592330932617,5810612.0,0.0,0.0
2008-08-29,11.734976930909356,11.746494238016458,11.439396188265613,11.496976852416992,0.0,0.0,0.0
2008-09-01,11.477783401590221,11.51617051137193,11.239782146666778,11.324234962463379,0.0,0.0,0.0
2008-09-02,11.400367210011197,11.768986827313595,11.36196815860266,11.630754470825195,0.0,0.00516,0.0
2008-09-03,11.71138858795166,11.86114146387633,11.565476673846351,11.71138858795166,10316844.0,0.0,0.0
2008-09-04,11.703716939345838,11.742113659021657,11.327416400770037,11.438770294189453,0.0,0.0,0.0
2008-09-05,11.193025070276821,11.615403175354004,11.154627167506806,11.615403175354004,0.0,0.0,0.0
2008-09-08,12.210568594022002,12.24512669399577,11.56548171196516,11.864986419677734,0.0,0.0,0.0
2008-09-09,11.749796841074343,11.838112016178268,11.289019665231205,11.423412322998047,0.0,0.0,0.0
2008-09-10,11.519402693337234,11.576999518866895,11.05862691449354,11.442606925964355,0.0,0.0,0.0
2008-09-11,11.158466797686271,11.423412322998047,10.98951485331526,11.423412322998047,0.0,0.0,0.0
2008-09-12,11.484844703936986,11.596198567654609,11.154621726581748,11.515563011169434,0.0,0.0,0.0
2008-09-15,10.835920580966965,11.173823212045459,10.55945457833789,10.709207534790039,0.0,0.0,0.0
2008-09-16,10.29066512125146,10.80519908207784,9.945083013471741,10.713044166564941,0.0,0.0,0.0
2008-09-17,10.594016139558528,10.751447533888125,9.895170816518508,10.167797088623047,0.0,0.0,0.0
2008-09-18,10.290669286636632,11.154625493095256,9.945087038974547,10.866640090942383,0.0,0.0,0.0
2008-09-19,11.58084609358483,11.903389680167143,11.365816644327587,11.673002243041992,0.0,0.0,0.0
2008-09-22,11.73059252238442,11.76898923242731,11.327413558959961,11.327413558959961,0.0,0.0,0.0
2008-09-23,11.181503782354902,11.550124760353265,11.012551864526971,11.2122220993042,0.0,0.0,0.0
2008-09-24,11.484846479649697,11.515564791631611,11.09702661627142,11.285176277160645,0.0,0.0,0.0
2008-09-25,11.385013370029856,11.684516948796762,11.28901745863884,11.634599685668945,0.0,0.0,0.0
2008-09-26,11.28901663313935,11.642279587886902,11.196861692565205,11.596200942993164,0.0,0.0,0.0
2008-09-29,11.139267831012033,11.346617677312416,10.240753396519676,10.943438529968262,0.0,0.0,0.0
2008-09-30,11.166130623949014,11.880332946777344,10.809029462534848,11.880332946777344,0.0,0.0,0.0
2008-10-01,11.711393689632187,11.980180086256967,11.327414801034749,11.864986419677734,0.0,0.0,0.0
2008-10-02,11.656923073334916,11.775988460402818,10.608375978584824,11.06159496307373,0.0,0.00516,0.0
2008-10-03,11.215223744533406,11.33044944673522,10.331833352206601,10.504670143127441,0.0,0.0,0.0
2008-10-06,9.867093521202563,9.959274331452823,8.676436373440831,9.813322067260742,0.0,0.0,0.0
2008-10-07,9.544460334131546,10.304944954068858,9.363941367459747,9.755705833435059,0.0,0.0,0.0
2008-10-08,9.00674679719238,10.312629502939131,8.822386374356515,9.717300415039062,0.0,0.0,0.0
2008-10-09,10.101376857531779,10.116740118307074,9.022104263305664,9.022104263305664,0.0,0.0,0.0
2008-10-10,7.873701940613067,8.987542571123262,7.873701940613067,8.488234519958496,0.0,0.0,0.0
2008-10-13,9.24872209435363,10.48546992215258,9.064362195254567,10.36640453338623,15108554.0,0.0,0.0
2008-10-14,11.00397655155183,11.349651238378614,10.44321494906266,10.900273323059082,0.0,0.0,0.0
2008-10-15,10.255018828291485,10.619896563040198,9.075882922628217,10.024568557739258,0.0,0.0,0.0
2008-10-16,10.062969987908373,10.139786301573483,8.603454741128237,9.64047908782959,0.0,0.0,0.0
2008-10-17,9.28713088358374,9.794120753617976,9.091247939796622,9.179587364196777,0.0,0.0,0.0
2008-10-20,9.329378303951362,10.097544958295327,9.256403338293337,9.89013957977295,0.0,0.0,0.0
2008-10-21,9.552141967289474,9.936225387567331,9.467643415091784,9.755705833435059,0.0,0.0,0.0
2008-10-22,9.429235908387591,9.429235908387591,8.568889997260682,8.634183883666992,0.0,0.0,0.0
2008-10-23,8.626504614716527,8.776297090087953,7.873702007681295,8.29619312286377,0.0,0.0,0.0
2008-10-24,7.401275732610809,7.873698437826502,7.397435504173828,7.685497283935547,0.0,0.0,0.0
2008-10-27,7.604845395845636,7.954361058518131,7.351350784301758,7.351350784301758,0.0,0.0,0.0
2008-10-28,7.896744758635737,8.369166374206543,7.750792553270115,8.369166374206543,15651124.0,0.0,0.0
2008-10-29,8.603457362893245,9.371623670932342,8.25778267114078,8.85311222076416,0.0,0.0,0.0
2008-10-30,9.371622227289354,10.062971504296014,9.298646130850404,9.940065383911133,15695228.0,0.0,0.0
2008-10-31,9.602074512436804,9.94774866147031,9.294807949450806,9.636642456054688,0.0,0.0,0.0
2008-11-03,9.60207505909115,10.562282388762078,9.60207505909115,10.06297492980957,0.0,0.0,0.0
2008-11-04,10.488776356876713,11.007452775926081,10.219833072010085,10.377357482910156,0.0,0.00516,0.0
2008-11-05,10.365832259997045,10.488777234662972,9.48984578962548,9.593581199645996,0.0,0.0,0.0
2008-11-06,9.290059650627716,9.413004617946562,8.894328774131868,9.090272903442383,0.0,0.0,0.0
2008-11-07,9.240112695803717,9.413004644224607,8.98269549446905,9.074905395507812,0.0,0.0,0.0
2008-11-10,9.566690577542719,9.59742683274685,9.067224667536518,9.178644180297852,0.0,0.0,0.0
2008-11-11,9.028799436090667,9.255479782533953,8.69454225496394,9.067219734191895,0.0,0.0,0.0
2008-11-12,8.836700999621089,9.024961125546811,8.283446716024299,8.3564453125,0.0,0.0,0.0
2008-11-13,8.275761387803014,9.194009688662891,8.268077326191056,9.124853134155273,0.0,0.0,0.0
2008-11-14,9.22474858733768,9.413008738603905,8.759861550861217,9.201696395874023,0.0,0.0,0.0
2008-11-17,8.951960572593846,9.332322797678124,8.84822574083242,9.124853134155273,5158662.0,0.0,0.0
2008-11-18,8.84438252002265,9.10564175496939,8.42944207351443,8.452493667602539,0.0,0.0,0.0
2008-11-19,8.456330104457518,8.813639835457774,8.106704428418743,8.245018005371094,6327841.0,0.0,0.0
2008-11-21,7.876183953513029,7.945340463633881,7.280667210222421,7.449717044830322,0.0,0.0,0.0
2008-11-24,7.929978094805985,8.414075191626951,7.780138293353308,8.394865036010742,0.0,0.0,0.0
2008-11-25,8.241178867739919,8.679171329422049,8.148969588222375,8.579277992248535,0.0,0.0,0.0
2008-11-26,8.433283052583507,9.240111663293462,8.406388843912646,9.067219734191895,0.0,0.0,0.0
2008-11-27,9.028796610207836,9.297739200387332,9.00958646716972,9.220898628234863,0.0,0.0,0.0
2008-11-28,9.220894787968188,9.620466772041231,9.144053660172226,9.462943077087402,0.0,0.0,0.0
2008-12-01,9.10564118162289,9.16327163232968,8.70991032383136,9.017273902893066,0.0,0.0,0.0
2008-12-02,9.14729071743288,9.489353933894149,8.993555232983287,9.297183990478516,0.0,0.00516,0.0
2008-12-03,9.239530086494966,9.49319415479514,9.031986651003281,9.374049186706543,7841038.0,0.0,0.0
2008-12-04,9.416332274076641,9.600815507592722,9.216475486755371,9.216475486755371,0.0,0.0,0.0
2008-12-05,9.089637774213166,9.443230481041313,8.778322903524748,9.339458465576172,0.0,0.0,0.0
2008-12-08,9.742627952352327,9.992039611318168,9.555570102217548,9.840054512023926,0.0,0.208594,0.0
2008-12-09,9.953070838830882,10.054395055594918,9.688070966872202,9.859541893005371,0.0,0.0,0.0
2008-12-10,10.054391103746608,10.206375580976019,9.676376641433022,9.894611358642578,0.0,0.0,0.0
2008-12-11,9.859538955767732,10.03100863869894,9.508804321289062,9.508804321289062,0.0,0.0,0.0
2008-12-12,9.103511152245204,9.879023551940918,9.103511152245204,9.879023551940918,0.0,0.0,0.0
2008-12-15,9.754316076110227,9.976447801072046,9.489316940307617,9.489316940307617,0.0,0.0,0.0
2008-12-16,9.80107933814192,10.09335708618164,9.668579496304469,10.09335708618164,0.0,0.0,0.0
2008-12-17,10.128435700003795,10.16740608215332,9.824464931058449,10.16740608215332,0.0,0.0,0.0
2008-12-18,10.175195836386266,10.311592115971496,9.73482891697566,10.015416145324707,0.0,0.0,0.0
2008-12-19,9.972553550017937,10.210273476585966,9.567259788513184,9.567259788513184,7283874.0,0.0,0.0
2008-12-22,9.738734011773309,9.762116250478226,9.165867375323106,9.21652889251709,0.0,0.0,0.0
2008-12-23,9.31394993261257,9.469831431082437,8.84630424508383,8.854098320007324,0.0,0.0,0.0
2008-12-26,8.854098320007324,8.854098320007324,8.854098320007324,8.854098320007324,0.0,0.0,0.0
2008-12-29,8.854098320007324,8.854098320007324,8.854098320007324,8.854098320007324,0.0,0.0,0.0
2008-12-30,8.854098320007324,8.854098320007324,8.854098320007324,8.854098320007324,0.0,0.0,0.0
2009-01-02,8.854098320007324,8.854098320007324,8.854098320007324,8.854098320007324,0.0,0.0,0.0
2009-01-05,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.00516,0.0
2009-01-06,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-07,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-08,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-09,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-12,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-13,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-14,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-15,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-16,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-19,8.85732650756836,8.85732650756836,8.85732650756836,8.85732650756836,0.0,0.0,0.0
2009-01-20,8.284247687857901,8.39730353345543,7.839821815490722,7.839821815490723,0.0,0.0,0.0
2009-01-21,7.933387746016008,8.221874237060547,7.855418585267983,8.221874237060547,0.0,0.0,0.0
2009-01-22,8.393411646480098,8.393411646480098,7.968477725863845,8.147808074951172,0.0,0.0,0.0
2009-01-23,7.984069116271622,8.409001682240694,7.9372870187441995,8.23357105255127,0.0,0.0,0.0
2009-01-26,8.338826660681494,8.475272650919182,8.190684107298667,8.24526309967041,0.0,0.0,0.0
2009-01-27,8.276450350167416,8.35831794030971,8.081526920218646,8.08542537689209,0.0,0.0,0.0
2009-01-28,8.389512102373283,8.467481290789905,8.323237695942094,8.459684371948242,0.0,0.0,0.0
2009-01-29,8.342724422435769,8.3544191957765,8.155597316004894,8.206277847290039,0.0,0.0,0.0
2009-01-30,8.12051497834033,8.292047133126122,8.073732885303714,8.108819007873535,0.0,0.0,0.0
2009-02-02,7.874904507496603,8.069827848020813,7.847615323301905,7.894396781921387,0.0,0.0,0.0
2009-02-03,7.87845592732496,7.948659761466448,7.83945320070108,7.9174580574035645,0.0,0.005677,0.0
