Date,High,Low,Open,Close,Volume,Adj Close
2013-10-29,54.95000076293945,54.369998931884766,54.939998626708984,54.59000015258789,6730.0,54.59000015258789
2013-10-30,54.380001068115234,54.0,54.36000061035156,54.0,10400.0,54.0
2013-10-31,54.22999954223633,53.90999984741211,53.90999984741211,54.18000030517578,520.0,54.18000030517578
2013-11-04,54.400001525878906,54.400001525878906,54.400001525878906,54.400001525878906,10.0,54.400001525878906
2013-11-05,54.27000045776367,53.83000183105469,54.0,53.83000183105469,105910.0,53.83000183105469
2013-11-06,53.70000076293945,53.22999954223633,53.70000076293945,53.27000045776367,44420.0,53.27000045776367
2013-11-07,53.29999923706055,52.779998779296875,53.27000045776367,52.79999923706055,188420.0,52.79999923706055
2013-11-08,52.31999969482422,51.900001525878906,52.25,52.29999923706055,50070.0,52.29999923706055
2013-11-11,52.59000015258789,52.59000015258789,52.59000015258789,52.59000015258789,630.0,52.59000015258789
2013-11-12,52.16999816894531,51.79999923706055,52.15999984741211,51.79999923706055,27020.0,51.79999923706055
2013-11-13,52.27000045776367,51.5,51.560001373291016,52.27000045776367,7400.0,52.27000045776367
2013-11-14,53.38999938964844,53.0,53.0,53.38999938964844,3360.0,53.38999938964844
2013-11-19,53.16999816894531,53.040000915527344,53.16999816894531,53.040000915527344,140.0,53.040000915527344
2013-11-21,52.79999923706055,52.79999923706055,52.79999923706055,52.79999923706055,20.0,52.79999923706055
2013-11-22,53.099998474121094,52.459999084472656,52.459999084472656,52.88999938964844,20860.0,52.88999938964844
2013-11-26,51.650001525878906,51.650001525878906,51.650001525878906,51.650001525878906,930.0,51.650001525878906
2013-11-28,54.29999923706055,51.79999923706055,54.29999923706055,51.91999816894531,50.0,51.91999816894531
2013-11-29,52.34000015258789,52.189998626708984,52.189998626708984,52.34000015258789,9810.0,52.34000015258789
2013-12-03,51.0,50.459999084472656,51.0,50.529998779296875,340.0,50.529998779296875
2013-12-04,50.5099983215332,50.380001068115234,50.5099983215332,50.380001068115234,17040.0,50.380001068115234
2013-12-05,51.029998779296875,50.380001068115234,50.5099983215332,51.029998779296875,12000.0,51.029998779296875
2013-12-10,62.0,51.06999969482422,62.0,51.06999969482422,40.0,51.06999969482422
2013-12-11,50.56999969482422,50.2599983215332,50.56999969482422,50.2599983215332,80.0,50.2599983215332
2013-12-16,59.880001068115234,50.31999969482422,59.880001068115234,50.31999969482422,30.0,50.31999969482422
2013-12-17,50.33000183105469,50.33000183105469,50.33000183105469,50.33000183105469,270.0,50.33000183105469
2013-12-20,51.599998474121094,51.119998931884766,51.599998474121094,51.119998931884766,5010.0,51.119998931884766
2013-12-23,51.70000076293945,51.41999816894531,51.5,51.5,25000.0,51.5
2013-12-30,51.630001068115234,51.630001068115234,51.630001068115234,51.630001068115234,20.0,51.630001068115234
2014-01-06,51.0,51.0,51.0,51.0,20.0,51.0
2014-01-07,50.650001525878906,50.650001525878906,50.650001525878906,50.650001525878906,10.0,50.650001525878906
2014-01-09,50.099998474121094,48.970001220703125,50.099998474121094,49.34000015258789,106000.0,49.34000015258789
2014-01-13,49.45000076293945,49.45000076293945,49.45000076293945,49.45000076293945,20.0,49.45000076293945
2014-01-14,49.720001220703125,49.43000030517578,49.459999084472656,49.720001220703125,9020.0,49.720001220703125
2014-01-15,50.13999938964844,49.9900016784668,49.9900016784668,50.08000183105469,5010.0,50.08000183105469
2014-01-16,49.90999984741211,49.90999984741211,49.90999984741211,49.90999984741211,70.0,49.90999984741211
2014-01-17,49.43000030517578,49.20000076293945,49.349998474121094,49.25,5000.0,49.25
2014-01-20,49.25,48.810001373291016,49.20000076293945,48.810001373291016,4480.0,48.810001373291016
2014-01-21,48.560001373291016,48.529998779296875,48.529998779296875,48.560001373291016,330.0,48.560001373291016
2014-01-22,49.47999954223633,49.029998779296875,49.029998779296875,49.47999954223633,3700.0,49.47999954223633
2014-01-23,48.619998931884766,48.619998931884766,48.619998931884766,48.619998931884766,1310.0,48.619998931884766
2014-01-24,47.97999954223633,47.560001373291016,47.97999954223633,47.900001525878906,4140.0,47.900001525878906
2014-01-28,48.540000915527344,48.04999923706055,48.540000915527344,48.04999923706055,340.0,48.04999923706055
2014-01-29,47.75,47.04999923706055,47.290000915527344,47.75,3700.0,47.75
2014-01-30,47.7400016784668,47.459999084472656,47.650001525878906,47.459999084472656,5100.0,47.459999084472656
2014-01-31,47.5,47.20000076293945,47.20000076293945,47.5,2760.0,47.5
2014-02-03,46.29999923706055,46.29999923706055,46.29999923706055,46.29999923706055,200.0,46.29999923706055
2014-02-04,47.0,46.599998474121094,46.599998474121094,47.0,300.0,47.0
2014-02-05,46.45000076293945,46.45000076293945,46.45000076293945,46.45000076293945,200.0,46.45000076293945
2014-02-06,47.70000076293945,47.70000076293945,47.70000076293945,47.70000076293945,200.0,47.70000076293945
2014-02-07,48.0,47.5,47.66999816894531,48.0,2860.0,48.0
2014-02-11,48.54999923706055,47.75,47.75,48.54999923706055,1450.0,48.54999923706055
2014-02-14,48.220001220703125,47.7599983215332,47.79999923706055,48.220001220703125,39000.0,48.220001220703125
2014-02-17,48.369998931884766,47.79999923706055,48.369998931884766,47.79999923706055,1000.0,47.79999923706055
2014-02-18,47.599998474121094,47.04999923706055,47.599998474121094,47.04999923706055,1200.0,47.04999923706055
2014-02-19,47.0,47.0,47.0,47.0,200.0,47.0
2014-02-20,47.619998931884766,47.150001525878906,47.150001525878906,47.619998931884766,300.0,47.619998931884766
2014-02-27,47.529998779296875,47.529998779296875,47.529998779296875,47.529998779296875,110.0,47.529998779296875
2014-03-05,46.75,46.7400016784668,46.75,46.7400016784668,400.0,46.7400016784668
2014-03-06,47.54999923706055,47.0,47.0,47.2400016784668,2710.0,47.2400016784668
2014-03-07,47.0,46.470001220703125,47.0,46.470001220703125,1250.0,46.470001220703125
2014-03-10,45.65999984741211,45.65999984741211,45.65999984741211,45.65999984741211,890.0,45.65999984741211
2014-03-14,45.099998474121094,45.099998474121094,45.099998474121094,45.099998474121094,510.0,45.099998474121094
2014-03-21,47.52000045776367,47.290000915527344,47.29999923706055,47.5099983215332,630.0,47.5099983215332
2014-03-25,48.38999938964844,48.38999938964844,48.38999938964844,48.38999938964844,620.0,48.38999938964844
2014-03-26,48.75,48.029998779296875,48.13999938964844,48.029998779296875,25180.0,48.029998779296875
2014-03-28,49.349998474121094,49.2599983215332,49.349998474121094,49.2599983215332,1560.0,49.2599983215332
2014-03-31,50.29999923706055,49.790000915527344,49.810001373291016,50.29999923706055,9160.0,50.29999923706055
2014-04-04,51.349998474121094,50.709999084472656,51.349998474121094,51.20000076293945,350.0,51.20000076293945
2014-04-07,52.150001525878906,52.150001525878906,52.150001525878906,52.150001525878906,20.0,52.150001525878906
2014-04-08,51.290000915527344,51.290000915527344,51.290000915527344,51.290000915527344,70.0,51.290000915527344
2014-04-09,51.099998474121094,50.599998474121094,50.599998474121094,51.099998474121094,20.0,51.099998474121094
2014-04-10,52.849998474121094,51.0,52.849998474121094,51.0,40.0,51.0
2014-04-11,51.93000030517578,50.939998626708984,50.939998626708984,51.93000030517578,120.0,51.93000030517578
2014-04-14,51.529998779296875,51.529998779296875,51.529998779296875,51.529998779296875,70.0,51.529998779296875
2014-04-15,50.95000076293945,50.400001525878906,50.400001525878906,50.95000076293945,120.0,50.95000076293945
2014-04-16,52.400001525878906,49.75,52.400001525878906,51.0,870.0,51.0
2014-04-17,52.439998626708984,50.7599983215332,50.7599983215332,52.290000915527344,360.0,52.290000915527344
2014-04-23,54.5,51.68000030517578,52.0,51.68000030517578,180.0,51.68000030517578
2014-04-25,52.79999923706055,49.5099983215332,50.52000045776367,51.5,180.0,51.5
2014-04-28,51.470001220703125,51.470001220703125,51.470001220703125,51.470001220703125,20.0,51.470001220703125
2014-04-29,51.93000030517578,51.369998931884766,51.369998931884766,51.93000030517578,120.0,51.93000030517578
2014-04-30,53.45000076293945,51.599998474121094,53.45000076293945,51.599998474121094,5020.0,51.599998474121094
2014-05-02,53.83000183105469,51.47999954223633,53.83000183105469,52.810001373291016,180.0,52.810001373291016
2014-05-05,53.400001525878906,53.400001525878906,53.400001525878906,53.400001525878906,20.0,53.400001525878906
2014-05-07,54.04999923706055,53.81999969482422,53.81999969482422,54.0,24300.0,54.0
2014-05-08,53.4900016784668,53.4900016784668,53.4900016784668,53.4900016784668,110.0,53.4900016784668
2014-05-09,53.349998474121094,53.349998474121094,53.349998474121094,53.349998474121094,5400.0,53.349998474121094
2014-05-14,54.0,54.0,54.0,54.0,110.0,54.0
2014-05-20,52.599998474121094,52.43000030517578,52.599998474121094,52.43000030517578,8020.0,52.43000030517578
2014-05-21,52.36000061035156,52.29999923706055,52.36000061035156,52.29999923706055,5110.0,52.29999923706055
2014-05-22,52.47999954223633,52.45000076293945,52.45000076293945,52.47999954223633,4000.0,52.47999954223633
2014-05-27,52.11000061035156,52.11000061035156,52.11000061035156,52.11000061035156,4000.0,52.11000061035156
2014-05-28,52.66999816894531,52.20000076293945,52.20000076293945,52.66999816894531,15000.0,52.66999816894531
2014-05-30,51.310001373291016,51.29999923706055,51.29999923706055,51.310001373291016,4000.0,51.310001373291016
2014-06-03,51.72999954223633,51.72999954223633,51.72999954223633,51.72999954223633,300.0,51.72999954223633
2014-06-04,51.7400016784668,51.56999969482422,51.56999969482422,51.58000183105469,3000.0,51.58000183105469
2014-06-05,51.43000030517578,51.43000030517578,51.43000030517578,51.43000030517578,20.0,51.43000030517578
2014-06-06,53.0,53.0,53.0,53.0,200.0,53.0
2014-06-09,54.279998779296875,53.54999923706055,53.54999923706055,54.279998779296875,3000.0,54.279998779296875
2014-06-10,54.900001525878906,54.11000061035156,54.130001068115234,54.900001525878906,52030.0,54.900001525878906
2014-06-11,54.77000045776367,54.599998474121094,54.599998474121094,54.77000045776367,14800.0,54.77000045776367
2014-06-13,54.689998626708984,54.52000045776367,54.689998626708984,54.650001525878906,130020.0,54.650001525878906
2014-06-16,54.4900016784668,54.29999923706055,54.4900016784668,54.29999923706055,4000.0,54.29999923706055
2014-06-18,55.5,55.5,55.5,55.5,60.0,55.5
2014-06-23,54.06999969482422,54.029998779296875,54.029998779296875,54.06999969482422,5370.0,54.06999969482422
2014-06-24,54.75,54.15999984741211,54.75,54.15999984741211,540.0,54.15999984741211
2014-06-25,53.439998626708984,53.439998626708984,53.439998626708984,53.439998626708984,660.0,53.439998626708984
2014-07-01,53.04999923706055,52.970001220703125,53.040000915527344,53.04999923706055,9600.0,53.04999923706055
2014-07-02,53.099998474121094,52.7599983215332,52.97999954223633,52.83000183105469,12300.0,52.83000183105469
2014-07-03,53.689998626708984,53.099998474121094,53.099998474121094,53.689998626708984,4330.0,53.689998626708984
2014-07-07,53.619998931884766,53.529998779296875,53.529998779296875,53.619998931884766,7600.0,53.619998931884766
2014-07-08,53.40999984741211,53.40999984741211,53.40999984741211,53.40999984741211,1920.0,53.40999984741211
2014-07-11,54.61000061035156,54.61000061035156,54.61000061035156,54.61000061035156,1000.0,54.61000061035156
2014-07-14,55.61000061035156,55.2400016784668,55.2400016784668,55.61000061035156,1560.0,55.61000061035156
2014-07-15,55.900001525878906,55.560001373291016,55.560001373291016,55.900001525878906,3100.0,55.900001525878906
2014-07-16,55.68000030517578,55.45000076293945,55.68000030517578,55.540000915527344,3100.0,55.540000915527344
2014-07-17,55.86000061035156,55.150001525878906,55.150001525878906,55.54999923706055,36000.0,55.54999923706055
2014-07-18,57.130001068115234,56.70000076293945,56.70000076293945,56.83000183105469,4510.0,56.83000183105469
2014-07-21,57.5,57.5,57.5,57.5,3100.0,57.5
2014-07-22,57.849998474121094,57.790000915527344,57.790000915527344,57.849998474121094,1500.0,57.849998474121094
2014-07-23,57.400001525878906,57.119998931884766,57.400001525878906,57.2400016784668,6010.0,57.2400016784668
2014-07-24,57.790000915527344,57.25,57.25,57.790000915527344,6720.0,57.790000915527344
2014-07-25,57.58000183105469,57.470001220703125,57.58000183105469,57.47999954223633,1000.0,57.47999954223633
2014-07-28,57.540000915527344,57.540000915527344,57.540000915527344,57.540000915527344,100.0,57.540000915527344
2014-07-30,57.150001525878906,56.779998779296875,57.150001525878906,56.779998779296875,110.0,56.779998779296875
2014-07-31,55.720001220703125,55.52000045776367,55.529998779296875,55.720001220703125,6300.0,55.720001220703125
2014-08-04,56.25,55.9900016784668,55.9900016784668,56.25,120.0,56.25
2014-08-08,55.56999969482422,55.56999969482422,55.56999969482422,55.56999969482422,400.0,55.56999969482422
2014-08-11,56.45000076293945,56.040000915527344,56.040000915527344,56.45000076293945,400.0,56.45000076293945
2014-08-12,56.310001373291016,56.150001525878906,56.150001525878906,56.22999954223633,5500.0,56.22999954223633
2014-08-13,55.959999084472656,55.720001220703125,55.83000183105469,55.720001220703125,22050.0,55.720001220703125
2014-08-14,55.470001220703125,55.380001068115234,55.470001220703125,55.459999084472656,6000.0,55.459999084472656
2014-08-15,56.75,55.63999938964844,55.63999938964844,56.630001068115234,43570.0,56.630001068115234
2014-08-18,57.36000061035156,57.20000076293945,57.20000076293945,57.36000061035156,220.0,57.36000061035156
2014-08-19,58.13999938964844,57.81999969482422,57.81999969482422,58.13999938964844,350.0,58.13999938964844
2014-08-20,58.630001068115234,58.5099983215332,58.5099983215332,58.630001068115234,1010.0,58.630001068115234
2014-08-21,58.7400016784668,58.7400016784668,58.7400016784668,58.7400016784668,1000.0,58.7400016784668
2014-08-22,58.20000076293945,58.130001068115234,58.130001068115234,58.20000076293945,1000.0,58.20000076293945
2014-08-25,59.400001525878906,59.11000061035156,59.11000061035156,59.400001525878906,600.0,59.400001525878906
2014-08-26,59.790000915527344,59.310001373291016,59.630001068115234,59.630001068115234,5600.0,59.630001068115234
2014-08-27,60.900001525878906,60.310001373291016,60.310001373291016,60.779998779296875,7000.0,60.779998779296875
2014-08-29,61.0,60.7400016784668,60.7400016784668,61.0,1100.0,61.0
2014-09-01,61.529998779296875,61.0,61.529998779296875,61.0,500.0,61.0
2014-09-02,61.849998474121094,61.34000015258789,61.34000015258789,61.56999969482422,1300.0,61.56999969482422
2014-09-05,60.459999084472656,60.2599983215332,60.27000045776367,60.459999084472656,3000.0,60.459999084472656
2014-09-10,57.77000045776367,57.38999938964844,57.77000045776367,57.61000061035156,3020.0,57.61000061035156
2014-09-11,58.29999923706055,58.29999923706055,58.29999923706055,58.29999923706055,1000.0,58.29999923706055
2014-09-12,57.060001373291016,56.20000076293945,56.7400016784668,56.31999969482422,4400.0,56.31999969482422
2014-09-15,57.61000061035156,56.9900016784668,57.20000076293945,57.61000061035156,3800.0,57.61000061035156
2014-09-16,59.77000045776367,58.77000045776367,58.77000045776367,59.25,8500.0,59.25
2014-09-17,59.5,59.119998931884766,59.119998931884766,59.150001525878906,20000.0,59.150001525878906
2014-09-22,56.650001525878906,56.650001525878906,56.650001525878906,56.650001525878906,100.0,56.650001525878906
2014-09-23,56.290000915527344,56.290000915527344,56.290000915527344,56.290000915527344,1300.0,56.290000915527344
2014-09-30,54.0099983215332,54.0099983215332,54.0099983215332,54.0099983215332,210.0,54.0099983215332
2014-10-01,52.72999954223633,52.72999954223633,52.72999954223633,52.72999954223633,200.0,52.72999954223633
2014-10-03,54.13999938964844,53.560001373291016,53.560001373291016,54.13999938964844,120.0,54.13999938964844
2014-10-06,56.9900016784668,56.9900016784668,56.9900016784668,56.9900016784668,3000.0,56.9900016784668
2014-10-07,57.9900016784668,57.20000076293945,57.9900016784668,57.20000076293945,3000.0,57.20000076293945
2014-10-09,57.25,57.220001220703125,57.25,57.220001220703125,9000.0,57.220001220703125
2014-10-10,55.29999923706055,55.29999923706055,55.29999923706055,55.29999923706055,300.0,55.29999923706055
2014-10-13,57.79999923706055,57.79999923706055,57.79999923706055,57.79999923706055,100.0,57.79999923706055
2014-10-15,56.099998474121094,55.59000015258789,55.59000015258789,56.099998474121094,10000.0,56.099998474121094
2014-10-16,54.29999923706055,54.29999923706055,54.29999923706055,54.29999923706055,2990.0,54.29999923706055
2014-10-17,55.45000076293945,55.13999938964844,55.13999938964844,55.45000076293945,120.0,55.45000076293945
2014-10-20,54.29999923706055,54.29999923706055,54.29999923706055,54.29999923706055,1400.0,54.29999923706055
2014-10-21,52.099998474121094,52.099998474121094,52.099998474121094,52.099998474121094,100.0,52.099998474121094
2014-10-23,51.2400016784668,50.790000915527344,51.2400016784668,50.790000915527344,30300.0,50.790000915527344
2014-10-24,51.56999969482422,50.900001525878906,51.0,51.56999969482422,1770.0,51.56999969482422
2014-10-27,50.45000076293945,50.45000076293945,50.45000076293945,50.45000076293945,100.0,50.45000076293945
2014-10-28,52.099998474121094,50.45000076293945,50.45000076293945,52.099998474121094,300.0,52.099998474121094
2014-10-29,51.97999954223633,51.040000915527344,51.97999954223633,51.33000183105469,11000.0,51.33000183105469
2014-10-30,52.34000015258789,52.060001373291016,52.06999969482422,52.060001373291016,2010.0,52.060001373291016
2014-10-31,54.08000183105469,53.68000030517578,53.689998626708984,54.08000183105469,300.0,54.08000183105469
2014-11-03,53.79999923706055,53.79999923706055,53.79999923706055,53.79999923706055,100.0,53.79999923706055
2014-11-06,52.68000030517578,52.68000030517578,52.68000030517578,52.68000030517578,500.0,52.68000030517578
2014-11-12,53.119998931884766,52.709999084472656,53.119998931884766,52.790000915527344,98000.0,52.790000915527344
2014-11-26,55.470001220703125,55.439998626708984,55.470001220703125,55.439998626708984,11210.0,55.439998626708984
2014-11-27,55.5,54.5,55.0,54.5,9240.0,54.5
2014-11-28,54.93000030517578,54.84000015258789,54.93000030517578,54.84000015258789,7200.0,54.84000015258789
2017-08-08,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-09,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-10,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-11,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-14,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-15,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-16,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-17,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-18,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-21,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-22,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-23,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-24,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-25,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-28,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-29,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-30,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-08-31,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-01,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-04,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-05,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-06,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-07,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-08,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-11,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-12,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-13,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-14,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-15,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-18,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-19,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-20,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-21,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-22,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-25,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-26,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-27,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-28,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-09-29,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-02,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-04,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-05,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-06,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-09,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-10,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-11,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-17,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-24,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-26,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-10-27,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2017-11-02,54.84000015258789,54.84000015258789,54.84000015258789,54.84000015258789,0.0,54.84000015258789
2021-03-11,0.0,0.0,0.0,112.58999633789062,0.0,112.58999633789062
