,Date,Close,Open,High,Low,Volume,Var%
47,2009-03-16,700.56,713.73,722.49,699.16,0,"-1,84%"
48,2009-03-17,723.23,701.19,723.23,696.94,0,"3,24%"
49,2009-03-18,729.37,722.43,734.89,713.88,0,"0,85%"
50,2009-03-19,729.73,729.39,739.68,724.91,0,"0,05%"
51,2009-03-20,724.82,729.74,736.01,724.41,0,"-0,67%"
52,2009-03-23,757.61,724.83,758.24,724.83,0,"4,52%"
53,2009-03-24,738.36,757.84,757.84,737.22,0,"-2,54%"
54,2009-03-25,742.53,738.55,754.57,736.57,0,"0,56%"
55,2009-03-26,748.23,743.06,749.99,739.43,0,"0,77%"
56,2009-03-27,739.55,748.23,748.23,736.86,0,"-1,16%"
57,2009-03-30,722.53,739.41,739.41,722.53,0,"-2,30%"
58,2009-03-31,729.34,722.53,741.65,722.53,0,"0,94%"
59,2009-04-01,740.08,729.33,741.84,720.32,0,"1,47%"
60,2009-04-02,766.01,740.08,773.67,740.08,0,"3,50%"
61,2009-04-03,774.40,766.19,781.60,762.76,0,"1,10%"
62,2009-04-06,772.67,774.41,774.63,760.87,0,"-0,22%"
63,2009-04-07,771.28,772.64,782.69,764.37,0,"-0,18%"
64,2009-04-08,783.13,771.28,784.12,769.65,0,"1,54%"
65,2009-04-09,805.01,783.13,815.87,783.13,0,"2,79%"
66,2009-04-13,801.44,804.99,808.52,794.79,0,"-0,44%"
67,2009-04-14,793.61,801.02,808.85,789.23,0,"-0,98%"
68,2009-04-15,799.22,793.42,799.22,785.34,0,"0,71%"
69,2009-04-16,813.76,799.22,813.76,799.22,0,"1,82%"
70,2009-04-17,810.14,813.23,814.53,807.42,0,"-0,44%"
71,2009-04-20,793.43,810.14,810.14,788.43,0,"-2,06%"
72,2009-04-22,810.25,793.52,813.71,793.52,0,"2,12%"
73,2009-04-23,821.06,810.58,822.71,810.58,0,"1,33%"
74,2009-04-24,846.82,821.27,846.97,821.27,0,"3,14%"
75,2009-04-27,832.00,846.55,846.55,829.43,0,"-1,75%"
76,2009-04-28,842.69,832.06,850.20,824.67,0,"1,28%"
77,2009-04-29,866.40,843.04,872.94,843.04,0,"2,81%"
78,2009-04-30,871.54,867.52,883.18,867.52,0,"0,59%"
79,2009-05-04,903.73,871.54,909.68,871.54,0,"3,69%"
80,2009-05-05,897.96,903.73,911.61,888.73,0,"-0,64%"
81,2009-05-06,901.48,898.84,910.24,897.92,0,"0,39%"
82,2009-05-07,888.36,902.05,913.72,885.03,0,"-1,46%"
83,2009-05-08,899.26,888.20,905.11,885.24,0,"1,23%"
84,2009-05-11,896.96,897.22,898.17,884.43,0,"-0,26%"
85,2009-05-12,902.93,897.92,916.19,889.63,0,"0,67%"
86,2009-05-13,883.48,902.70,902.70,878.76,0,"-2,15%"
87,2009-05-14,904.67,883.44,906.70,877.83,0,"2,40%"
88,2009-05-15,901.56,904.67,908.13,897.31,0,"-0,34%"
89,2009-05-18,943.67,901.68,945.27,901.59,0,"4,67%"
90,2009-05-19,931.33,943.81,948.42,928.64,0,"-1,31%"
91,2009-05-20,935.08,931.33,951.36,931.33,0,"0,40%"
92,2009-05-21,922.69,933.89,933.89,913.16,0,"-1,33%"
93,2009-05-22,930.83,922.97,939.43,922.97,0,"0,88%"
94,2009-05-25,930.75,930.94,935.78,927.65,0,"-0,01%"
95,2009-05-26,940.79,930.49,944.97,916.81,0,"1,08%"
96,2009-05-27,933.30,940.70,952.04,928.62,0,"-0,80%"
97,2009-05-28,948.25,933.02,948.36,931.19,0,"1,60%"
98,2009-05-29,961.57,948.36,962.67,933.86,0,"1,40%"
99,2009-06-01,983.87,961.57,984.56,961.57,0,"2,32%"
100,2009-06-02,979.89,983.21,996.04,975.94,0,"-0,40%"
101,2009-06-03,958.76,979.92,980.62,947.78,0,"-2,16%"
102,2009-06-04,977.24,958.76,977.68,958.51,0,"1,93%"
103,2009-06-05,962.44,977.96,996.44,955.36,0,"-1,51%"
104,2009-06-08,966.93,961.20,967.21,952.48,0,"0,47%"
105,2009-06-09,971.30,967.05,981.71,967.05,0,"0,45%"
106,2009-06-10,969.99,971.52,987.46,957.23,0,"-0,13%"
107,2009-06-12,971.92,969.99,976.67,964.32,0,"0,20%"
108,2009-06-15,949.75,971.39,971.39,944.01,0,"-2,28%"
109,2009-06-16,939.61,949.91,960.32,938.71,0,"-1,07%"
110,2009-06-17,942.68,939.60,946.08,929.66,0,"0,33%"
111,2009-06-18,945.60,942.72,951.82,934.56,0,"0,31%"
112,2009-06-19,954.75,946.38,958.30,946.38,0,"0,97%"
113,2009-06-22,930.97,954.55,954.55,927.35,0,"-2,49%"
114,2009-06-23,933.33,930.94,937.11,927.32,0,"0,25%"
115,2009-06-24,947.06,933.40,957.40,933.40,0,"1,47%"
116,2009-06-25,966.08,946.63,966.56,938.48,0,"2,01%"
117,2009-06-26,965.74,965.86,971.77,963.26,0,"-0,04%"
118,2009-06-29,961.22,965.93,976.80,960.48,0,"-0,47%"
119,2009-06-30,955.59,961.61,968.16,946.10,0,"-0,59%"
120,2009-07-01,961.89,955.97,969.15,955.78,0,"0,66%"
121,2009-07-02,964.16,962.11,964.34,947.15,0,"0,24%"
122,2009-07-03,970.34,964.16,975.92,963.51,0,"0,64%"
123,2009-07-06,985.94,970.11,985.94,957.43,0,"1,61%"
124,2009-07-07,973.78,985.94,987.58,971.96,0,"-1,23%"
125,2009-07-08,976.74,973.36,977.65,964.43,0,"0,30%"
126,2009-07-10,973.91,976.68,980.57,967.03,0,"-0,29%"
127,2009-07-13,977.94,974.61,982.34,964.48,0,"0,41%"
128,2009-07-14,970.72,978.99,986.54,969.79,0,"-0,74%"
129,2009-07-15,1000.44,971.06,1007.13,971.06,0,"3,06%"
130,2009-07-16,1019.01,1000.54,1022.67,992.57,0,"1,86%"
131,2009-07-17,1022.39,1019.01,1025.92,1016.98,0,"0,33%"
132,2009-07-20,1036.47,1022.87,1036.69,1022.87,0,"1,38%"
133,2009-07-21,1030.47,1036.95,1043.17,1022.59,0,"-0,58%"
134,2009-07-22,1010.35,1030.08,1030.08,1008.27,0,"-1,95%"
135,2009-07-23,1026.30,1011.08,1034.97,1010.98,0,"1,58%"
136,2009-07-24,1028.91,1026.28,1032.93,1023.63,0,"0,25%"
137,2009-07-27,1037.93,1029.53,1037.93,1023.69,0,"0,88%"
138,2009-07-28,1042.12,1037.92,1044.63,1031.82,0,"0,40%"
139,2009-07-29,1044.21,1042.11,1044.21,1029.68,0,"0,20%"
140,2009-07-30,1050.52,1044.26,1059.65,1044.26,0,"0,60%"
141,2009-07-31,1051.63,1050.43,1054.21,1042.78,0,"0,11%"
142,2009-08-03,1073.36,1051.63,1078.20,1051.63,0,"2,07%"
143,2009-08-04,1079.48,1073.40,1088.23,1070.53,0,"0,57%"
144,2009-08-05,1081.34,1079.35,1085.80,1071.92,0,"0,17%"
145,2009-08-06,1066.88,1081.62,1087.96,1061.51,0,"-1,34%"
146,2009-08-07,1072.49,1067.32,1081.86,1067.28,0,"0,53%"
147,2009-08-10,1096.51,1072.57,1096.51,1068.16,0,"2,24%"
148,2009-08-11,1090.77,1096.51,1096.75,1076.38,0,"-0,52%"
149,2009-08-12,1094.06,1090.77,1101.99,1085.44,0,"0,30%"
150,2009-08-13,1087.89,1094.06,1103.55,1083.50,0,"-0,56%"
151,2009-08-14,1083.65,1088.48,1091.03,1071.40,0,"-0,39%"
152,2009-08-17,1069.96,1082.54,1082.54,1051.35,0,"-1,26%"
153,2009-08-18,1075.12,1070.23,1077.20,1066.13,0,"0,48%"
154,2009-08-19,1085.32,1074.78,1085.32,1063.10,0,"0,95%"
155,2009-08-20,1095.01,1085.60,1095.01,1083.18,0,"0,89%"
156,2009-08-21,1112.63,1095.16,1114.98,1095.16,0,"1,61%"
157,2009-08-24,1106.79,1113.70,1119.53,1102.01,0,"-0,52%"
158,2009-08-25,1100.20,1107.07,1115.76,1093.36,0,"-0,60%"
159,2009-08-26,1109.38,1100.20,1110.49,1099.05,0,"0,83%"
160,2009-08-27,1110.98,1109.54,1111.43,1093.80,0,"0,14%"
161,2009-08-28,1119.61,1111.46,1121.84,1104.44,0,"0,78%"
162,2009-08-31,1110.48,1119.09,1119.09,1105.23,0,"-0,82%"
163,2009-09-01,1094.79,1110.53,1114.34,1094.43,0,"-1,41%"
164,2009-09-02,1089.93,1094.83,1098.08,1085.97,0,"-0,44%"
165,2009-09-03,1097.64,1090.33,1101.75,1086.46,0,"0,71%"
166,2009-09-04,1104.58,1097.66,1104.92,1095.43,0,"0,63%"
167,2009-09-08,1124.34,1104.66,1124.34,1104.66,0,"1,79%"
168,2009-09-09,1126.68,1123.96,1132.81,1120.22,0,"0,21%"
169,2009-09-10,1137.22,1126.30,1137.22,1117.27,0,"0,94%"
170,2009-09-11,1129.61,1137.31,1139.53,1127.34,0,"-0,67%"
171,2009-09-14,1142.79,1128.92,1142.96,1123.22,0,"1,17%"
172,2009-09-15,1153.70,1142.86,1158.20,1142.72,0,"0,95%"
173,2009-09-16,1169.82,1153.87,1172.86,1153.87,0,"1,40%"
174,2009-09-17,1164.91,1169.42,1182.86,1162.84,0,"-0,42%"
175,2009-09-18,1178.26,1164.98,1178.26,1164.95,0,"1,15%"
176,2009-09-21,1186.22,1178.26,1187.45,1163.63,0,"0,68%"
177,2009-09-22,1187.86,1186.53,1195.07,1184.94,0,"0,14%"
178,2009-09-23,1172.84,1187.45,1188.48,1170.84,0,"-1,26%"
179,2009-09-24,1171.94,1173.22,1182.64,1167.56,0,"-0,08%"
180,2009-09-25,1175.78,1172.05,1175.94,1165.45,0,"0,33%"
181,2009-09-28,1184.56,1175.77,1184.63,1174.76,0,"0,75%"
182,2009-09-29,1181.03,1184.58,1185.40,1172.96,0,"-0,30%"
183,2009-09-30,1189.76,1181.27,1190.17,1176.91,0,"0,74%"
184,2009-10-01,1185.98,1189.40,1189.88,1173.59,0,"-0,32%"
185,2009-10-02,1194.27,1186.13,1200.54,1166.30,0,"0,70%"
186,2009-10-05,1224.03,1194.32,1227.91,1194.32,0,"2,49%"
187,2009-10-06,1244.73,1224.01,1249.75,1224.01,0,"1,69%"
188,2009-10-07,1237.14,1244.72,1251.84,1231.18,0,"-0,61%"
189,2009-10-08,1253.58,1237.45,1256.42,1237.45,0,"1,33%"
190,2009-10-09,1257.31,1255.32,1259.02,1247.44,0,"0,30%"
191,2009-10-13,1268.42,1257.56,1269.60,1256.67,0,"0,88%"
192,2009-10-14,1282.26,1270.17,1285.00,1270.17,0,"1,09%"
193,2009-10-15,1286.13,1281.95,1286.77,1273.05,0,"0,30%"
194,2009-10-16,1280.67,1286.07,1286.07,1262.91,0,"-0,42%"
195,2009-10-19,1285.33,1280.67,1289.84,1276.83,0,"0,36%"
196,2009-10-20,1253.60,1284.54,1284.54,1238.60,0,"-2,47%"
197,2009-10-21,1260.22,1253.56,1278.68,1249.42,0,"0,53%"
198,2009-10-22,1260.07,1260.89,1275.86,1256.39,0,"-0,01%"
199,2009-10-23,1243.47,1260.29,1272.34,1240.13,0,"-1,32%"
200,2009-10-26,1240.43,1241.68,1249.25,1232.42,0,"-0,24%"
201,2009-10-27,1226.67,1240.53,1251.81,1226.67,0,"-1,11%"
202,2009-10-28,1182.81,1226.12,1230.21,1181.71,0,"-3,58%"
203,2009-10-29,1237.26,1182.81,1242.89,1182.81,0,"4,60%"
204,2009-10-30,1207.54,1237.92,1241.61,1189.52,0,"-2,40%"
205,2009-11-03,1211.74,1205.82,1224.03,1185.27,0,"0,35%"
206,2009-11-04,1239.72,1212.97,1240.26,1212.97,0,"2,31%"
207,2009-11-05,1255.53,1240.03,1259.15,1233.65,0,"1,28%"
208,2009-11-06,1258.14,1256.82,1267.37,1241.51,0,"0,21%"
209,2009-11-09,1284.75,1258.78,1290.82,1258.78,0,"2,12%"
210,2009-11-10,1290.90,1284.34,1292.72,1275.04,0,"0,48%"
211,2009-11-11,1289.24,1291.07,1305.00,1282.12,0,"-0,13%"
212,2009-11-12,1248.89,1289.65,1294.07,1243.92,0,"-3,13%"
213,2009-11-13,1241.63,1248.94,1254.42,1233.74,0,"-0,58%"
214,2009-11-16,1267.86,1241.87,1271.67,1241.87,0,"2,11%"
215,2009-11-17,1274.88,1268.01,1280.00,1264.99,0,"0,55%"
216,2009-11-18,1265.81,1274.93,1287.12,1261.79,0,"-0,71%"
217,2009-11-19,1255.04,1264.56,1264.56,1245.40,0,"-0,85%"
218,2009-11-23,1264.59,1255.48,1281.69,1255.48,0,"0,76%"
219,2009-11-24,1268.75,1264.69,1271.86,1254.53,0,"0,33%"
220,2009-11-25,1273.78,1269.19,1279.18,1268.34,0,"0,40%"
221,2009-11-26,1254.03,1272.55,1272.55,1250.60,0,"-1,55%"
222,2009-11-27,1268.59,1253.73,1269.27,1245.68,0,"1,16%"
223,2009-11-30,1272.60,1268.68,1280.52,1263.97,0,"0,32%"
224,2009-12-01,1289.58,1272.97,1295.75,1272.97,0,"1,33%"
225,2009-12-02,1292.70,1289.41,1303.73,1289.41,0,"0,24%"
226,2009-12-03,1291.82,1292.69,1304.61,1289.47,0,"-0,07%"
227,2009-12-04,1288.77,1291.99,1308.01,1281.46,0,"-0,24%"
228,2009-12-07,1312.11,1288.30,1313.14,1288.30,0,"1,81%"
229,2009-12-08,1305.01,1311.72,1311.72,1298.53,0,"-0,54%"
230,2009-12-09,1302.51,1305.32,1313.44,1294.62,0,"-0,19%"
231,2009-12-10,1296.82,1302.62,1310.52,1295.25,0,"-0,44%"
232,2009-12-11,1313.39,1296.83,1319.18,1296.83,0,"1,28%"
233,2009-12-14,1314.68,1313.42,1325.64,1313.42,0,"0,10%"
234,2009-12-15,1318.56,1313.62,1319.06,1305.99,0,"0,30%"
235,2009-12-16,1305.19,1319.06,1328.37,1304.36,0,"-1,01%"
236,2009-12-17,1292.54,1305.19,1306.00,1287.23,0,"-0,97%"
237,2009-12-18,1292.46,1293.19,1299.92,1286.51,0,"-0,01%"
238,2009-12-21,1280.71,1292.47,1310.93,1280.71,0,"-0,91%"
239,2009-12-22,1311.61,1280.87,1311.68,1280.87,0,"2,41%"
240,2009-12-23,1306.51,1313.15,1318.41,1296.54,0,"-0,39%"
241,2009-12-28,1320.56,1306.71,1322.73,1306.55,0,"1,08%"
242,2009-12-29,1332.08,1320.56,1332.46,1320.56,0,"0,87%"
243,2009-12-30,1341.01,1332.08,1341.01,1323.53,0,"0,67%"
244,2010-01-04,1366.70,1340.85,1368.46,1340.85,0,"1,92%"
245,2010-01-05,1364.65,1366.66,1376.15,1360.35,0,"-0,15%"
246,2010-01-06,1376.14,1364.38,1377.51,1364.38,0,"0,84%"
247,2010-01-07,1373.48,1375.87,1377.82,1363.64,0,"-0,19%"
248,2010-01-08,1377.57,1373.44,1379.35,1364.59,0,"0,30%"
249,2010-01-11,1370.56,1378.30,1390.57,1362.54,0,"-0,51%"
250,2010-01-12,1373.49,1370.56,1373.49,1351.59,0,"0,21%"
251,2010-01-13,1382.13,1374.18,1382.70,1361.84,0,"0,63%"
252,2010-01-14,1396.78,1381.80,1397.72,1376.19,0,"1,06%"
253,2010-01-15,1378.93,1396.77,1396.77,1373.04,0,"-1,28%"
254,2010-01-18,1378.90,1378.93,1389.37,1378.19,0,"-0,00%"
255,2010-01-19,1394.05,1377.73,1396.06,1368.56,0,"1,10%"
256,2010-01-20,1373.59,1393.89,1393.91,1361.09,0,"-1,47%"
257,2010-01-21,1348.08,1373.62,1376.88,1331.71,0,"-1,86%"
258,2010-01-22,1348.59,1347.03,1351.07,1336.21,0,"0,04%"
259,2010-01-26,1319.67,1348.31,1348.56,1312.17,0,"-2,14%"
260,2010-01-27,1321.86,1319.64,1325.61,1309.37,0,"0,17%"
261,2010-01-28,1315.88,1322.00,1337.73,1308.47,0,"-0,45%"
262,2010-01-29,1315.98,1316.08,1334.60,1311.65,0,"0,01%"
263,2010-02-01,1330.68,1316.24,1335.29,1316.24,0,"1,12%"
264,2010-02-02,1353.62,1331.54,1355.01,1330.57,0,"1,72%"
265,2010-02-03,1368.97,1353.62,1369.53,1348.12,0,"1,13%"
266,2010-02-04,1318.56,1369.00,1369.00,1308.92,0,"-3,68%"
267,2010-02-05,1283.04,1317.92,1317.92,1263.52,0,"-2,69%"
268,2010-02-08,1287.32,1283.41,1295.06,1282.15,0,"0,33%"
269,2010-02-09,1306.41,1287.86,1327.34,1287.86,0,"1,48%"
270,2010-02-10,1312.74,1306.64,1315.97,1299.86,0,"0,48%"
271,2010-02-11,1323.73,1312.60,1324.10,1297.08,0,"0,84%"
272,2010-02-12,1305.27,1322.26,1324.01,1297.88,0,"-1,39%"
273,2010-02-17,1348.55,1307.38,1350.70,1307.38,0,"3,32%"
274,2010-02-18,1356.07,1348.61,1356.07,1339.66,0,"0,56%"
275,2010-02-19,1354.69,1355.36,1356.27,1342.63,0,"-0,10%"
276,2010-02-22,1343.94,1354.91,1366.11,1341.87,0,"-0,79%"
277,2010-02-23,1323.52,1343.73,1343.73,1315.18,0,"-1,52%"
278,2010-02-24,1325.28,1323.78,1340.85,1319.43,0,"0,13%"
279,2010-02-25,1323.44,1325.21,1330.27,1300.93,0,"-0,14%"
280,2010-02-26,1312.43,1323.70,1324.92,1307.45,0,"-0,83%"
281,2010-03-01,1330.30,1312.40,1333.66,1312.40,0,"1,36%"
282,2010-03-02,1342.92,1330.30,1349.50,1330.30,0,"0,95%"
283,2010-03-03,1346.19,1342.81,1365.73,1342.81,0,"0,24%"
284,2010-03-04,1339.73,1346.18,1356.18,1329.89,0,"-0,48%"
285,2010-03-05,1332.18,1339.82,1354.85,1330.31,0,"-0,56%"
286,2010-03-08,1329.17,1332.57,1340.67,1323.54,0,"-0,23%"
287,2010-03-09,1328.08,1329.42,1336.91,1323.87,0,"-0,08%"
288,2010-03-10,1332.41,1328.11,1343.10,1328.11,0,"0,33%"
289,2010-03-11,1330.66,1332.54,1337.56,1328.52,0,"-0,13%"
290,2010-03-12,1316.33,1330.88,1342.11,1316.33,0,"-1,08%"
291,2010-03-15,1305.53,1315.83,1319.90,1304.98,0,"-0,82%"
292,2010-03-16,1315.40,1305.62,1318.62,1305.62,0,"0,76%"
293,2010-03-17,1315.92,1315.45,1323.57,1314.18,0,"0,04%"
294,2010-03-18,1318.89,1316.01,1324.07,1311.38,0,"0,23%"
295,2010-03-19,1307.92,1318.89,1325.98,1307.21,0,"-0,83%"
296,2010-03-22,1305.98,1307.78,1313.69,1297.72,0,"-0,15%"
297,2010-03-23,1305.68,1305.92,1315.79,1295.49,0,"-0,02%"
298,2010-03-24,1289.53,1305.81,1306.14,1288.44,0,"-1,24%"
299,2010-03-25,1289.72,1289.54,1299.61,1287.44,0,"0,01%"
300,2010-03-26,1290.57,1289.79,1296.42,1282.76,0,"0,07%"
301,2010-03-29,1303.64,1290.46,1305.63,1290.46,0,"1,01%"
302,2010-03-30,1309.25,1303.72,1311.35,1303.40,0,"0,43%"
303,2010-03-31,1315.01,1309.25,1315.68,1302.37,0,"0,44%"
304,2010-04-01,1312.49,1315.01,1328.32,1310.65,0,"-0,19%"
305,2010-04-05,1315.67,1312.49,1320.65,1312.35,0,"0,24%"
306,2010-04-06,1322.50,1315.66,1324.95,1309.35,0,"0,52%"
307,2010-04-07,1335.62,1322.45,1336.31,1316.86,0,"0,99%"
308,2010-04-08,1336.73,1335.56,1341.29,1327.47,0,"0,08%"
309,2010-04-09,1331.56,1336.84,1344.28,1326.08,0,"-0,39%"
310,2010-04-12,1329.77,1331.38,1338.77,1329.33,0,"-0,13%"
311,2010-04-13,1330.10,1329.66,1335.96,1318.73,0,"0,02%"
312,2010-04-14,1338.35,1330.41,1344.28,1328.46,0,"0,62%"
313,2010-04-15,1342.81,1338.65,1347.39,1333.00,0,"0,33%"
314,2010-04-16,1323.05,1342.81,1342.81,1322.16,0,"-1,47%"
315,2010-04-19,1323.54,1322.57,1323.70,1310.09,0,"0,04%"
316,2010-04-20,1326.23,1323.61,1331.54,1321.96,0,"0,20%"
317,2010-04-22,1327.52,1325.50,1330.69,1309.33,0,"0,10%"
318,2010-04-23,1337.59,1327.04,1337.59,1322.48,0,"0,76%"
319,2010-04-26,1331.61,1337.57,1342.74,1329.82,0,"-0,45%"
320,2010-04-27,1299.26,1330.95,1330.95,1295.91,0,"-2,43%"
321,2010-04-28,1290.55,1299.20,1304.06,1286.39,0,"-0,67%"
322,2010-04-29,1306.87,1290.89,1312.19,1290.89,0,"1,26%"
323,2010-04-30,1323.40,1306.87,1325.89,1305.54,0,"1,26%"
324,2010-05-03,1333.36,1324.63,1338.74,1320.18,0,"0,75%"
325,2010-05-04,1309.96,1333.48,1333.48,1304.46,0,"-1,75%"
326,2010-05-05,1302.92,1309.87,1317.06,1290.53,0,"-0,54%"
327,2010-05-06,1282.10,1302.65,1307.48,1247.63,0,"-1,60%"
328,2010-05-07,1266.01,1281.66,1288.02,1251.25,0,"-1,25%"
329,2010-05-10,1305.91,1266.01,1317.30,1266.01,0,"3,15%"
330,2010-05-11,1300.10,1304.73,1314.54,1293.75,0,"-0,44%"
331,2010-05-12,1309.83,1300.53,1311.74,1300.53,0,"0,75%"
332,2010-05-13,1322.17,1310.37,1327.13,1308.87,0,"0,94%"
333,2010-05-14,1297.02,1322.52,1322.52,1293.53,0,"-1,90%"
334,2010-05-17,1305.96,1296.09,1305.96,1282.24,0,"0,69%"
335,2010-05-18,1292.01,1306.40,1316.93,1286.11,0,"-1,07%"
336,2010-05-19,1273.20,1291.70,1293.23,1268.58,0,"-1,46%"
337,2010-05-20,1228.04,1271.98,1272.90,1224.96,0,"-3,55%"
338,2010-05-21,1264.04,1226.87,1264.97,1224.59,0,"2,93%"
339,2010-05-24,1266.37,1264.48,1275.75,1256.42,0,"0,18%"
340,2010-05-25,1255.26,1266.40,1266.40,1233.87,0,"-0,88%"
341,2010-05-26,1274.12,1255.33,1279.85,1255.33,0,"1,50%"
342,2010-05-27,1303.30,1274.48,1305.69,1274.48,0,"2,29%"
343,2010-05-28,1299.42,1302.43,1302.43,1287.45,0,"-0,30%"
344,2010-05-31,1305.15,1299.65,1305.39,1293.75,0,"0,44%"
345,2010-06-01,1291.89,1305.09,1305.09,1287.47,0,"-1,02%"
346,2010-06-02,1309.64,1291.85,1314.29,1288.47,0,"1,37%"
347,2010-06-04,1300.30,1309.51,1309.54,1291.25,0,"-0,71%"
348,2010-06-07,1312.38,1300.64,1323.65,1300.64,0,"0,93%"
349,2010-06-08,1316.34,1312.46,1331.42,1312.12,0,"0,30%"
350,2010-06-09,1306.35,1316.56,1328.02,1301.56,0,"-0,76%"
351,2010-06-10,1323.31,1306.45,1326.41,1306.45,0,"1,30%"
352,2010-06-11,1327.79,1323.32,1328.64,1313.58,0,"0,34%"
353,2010-06-14,1335.22,1327.76,1339.67,1327.76,0,"0,56%"
354,2010-06-15,1359.38,1335.25,1364.03,1335.25,0,"1,81%"
355,2010-06-16,1374.21,1359.50,1378.55,1350.40,0,"1,09%"
356,2010-06-17,1378.15,1373.77,1383.73,1368.93,0,"0,29%"
357,2010-06-18,1380.51,1378.46,1389.85,1376.58,0,"0,17%"
358,2010-06-21,1388.55,1380.87,1395.75,1380.68,0,"0,58%"
359,2010-06-22,1399.67,1388.55,1416.12,1384.60,0,"0,80%"
360,2010-06-23,1404.96,1399.67,1405.07,1386.50,0,"0,38%"
361,2010-06-24,1383.42,1404.83,1404.83,1376.66,0,"-1,53%"
362,2010-06-25,1397.23,1383.42,1401.74,1378.36,0,"1,00%"
363,2010-06-28,1409.92,1397.37,1413.05,1394.36,0,"0,91%"
364,2010-06-29,1382.19,1409.86,1409.86,1375.85,0,"-1,97%"
365,2010-06-30,1357.54,1381.65,1383.15,1352.91,0,"-1,78%"
366,2010-07-01,1358.88,1357.02,1361.80,1336.22,0,"0,10%"
367,2010-07-02,1367.22,1359.12,1371.18,1357.76,0,"0,61%"
368,2010-07-05,1351.63,1367.52,1371.55,1348.26,0,"-1,14%"
369,2010-07-06,1379.14,1352.30,1381.36,1352.30,0,"2,04%"
370,2010-07-07,1377.62,1379.53,1384.56,1369.51,0,"-0,11%"
371,2010-07-08,1372.85,1377.62,1382.85,1364.32,0,"-0,35%"
372,2010-07-12,1367.16,1372.96,1380.28,1360.13,0,"-0,41%"
373,2010-07-13,1385.72,1367.33,1385.72,1367.29,0,"1,36%"
374,2010-07-14,1402.21,1385.53,1402.70,1375.61,0,"1,19%"
375,2010-07-15,1407.65,1402.18,1409.63,1393.97,0,"0,39%"
376,2010-07-16,1392.83,1407.52,1411.57,1391.07,0,"-1,05%"
377,2010-07-19,1406.16,1392.87,1406.16,1391.57,0,"0,96%"
378,2010-07-20,1408.61,1405.71,1410.75,1398.21,0,"0,17%"
379,2010-07-21,1397.76,1410.82,1419.80,1397.38,0,"-0,77%"
380,2010-07-22,1416.15,1398.08,1426.47,1398.08,0,"1,32%"
381,2010-07-23,1417.85,1416.25,1419.88,1410.01,0,"0,12%"
382,2010-07-26,1417.93,1418.02,1419.95,1412.77,0,"0,01%"
383,2010-07-27,1432.72,1418.08,1432.72,1418.08,0,"1,04%"
384,2010-07-28,1425.18,1432.03,1432.03,1420.57,0,"-0,53%"
385,2010-07-29,1431.86,1425.37,1440.53,1418.60,0,"0,47%"
386,2010-07-30,1462.47,1431.89,1463.24,1423.86,0,"2,14%"
387,2010-08-02,1461.03,1463.73,1476.36,1454.17,0,"-0,10%"
388,2010-08-03,1444.76,1461.17,1461.17,1440.13,0,"-1,11%"
389,2010-08-04,1448.64,1444.79,1454.21,1434.69,0,"0,27%"
390,2010-08-05,1451.91,1448.63,1458.38,1444.21,0,"0,23%"
391,2010-08-06,1430.21,1451.92,1452.44,1428.08,0,"-1,49%"
392,2010-08-09,1427.43,1430.51,1439.46,1423.22,0,"-0,19%"
393,2010-08-10,1424.26,1427.38,1427.38,1415.91,0,"-0,22%"
394,2010-08-11,1414.54,1423.99,1423.99,1410.60,0,"-0,68%"
395,2010-08-12,1421.19,1414.54,1423.49,1409.19,0,"0,47%"
396,2010-08-13,1415.88,1421.30,1425.97,1415.48,0,"-0,37%"
397,2010-08-16,1421.15,1416.02,1424.14,1412.24,0,"0,37%"
398,2010-08-17,1435.64,1421.47,1439.76,1420.00,0,"1,02%"
399,2010-08-18,1446.55,1435.37,1446.55,1428.57,0,"0,76%"
400,2010-08-19,1446.07,1446.68,1453.78,1440.19,0,"-0,03%"
401,2010-08-20,1449.79,1446.08,1451.41,1439.84,0,"0,26%"
402,2010-08-23,1441.34,1450.06,1460.58,1439.50,0,"-0,58%"
403,2010-08-24,1433.66,1441.31,1441.45,1427.88,0,"-0,53%"
404,2010-08-25,1420.64,1433.62,1433.62,1414.14,0,"-0,91%"
405,2010-08-26,1413.88,1420.62,1425.85,1410.85,0,"-0,48%"
406,2010-08-27,1440.40,1413.96,1441.84,1413.96,0,"1,88%"
407,2010-08-30,1435.06,1440.35,1440.95,1430.95,0,"-0,37%"
408,2010-08-31,1459.65,1435.11,1461.15,1433.31,0,"1,71%"
409,2010-09-01,1471.71,1459.54,1472.86,1459.24,0,"0,83%"
410,2010-09-02,1461.48,1471.69,1472.41,1457.17,0,"-0,70%"
411,2010-09-03,1455.71,1461.54,1472.82,1451.16,0,"-0,39%"
412,2010-09-06,1453.28,1456.15,1461.30,1447.82,0,"-0,17%"
413,2010-09-08,1455.44,1453.27,1455.53,1445.41,0,"0,15%"
414,2010-09-09,1463.80,1455.46,1465.06,1455.46,0,"0,57%"
415,2010-09-10,1476.76,1464.03,1476.79,1463.79,0,"0,89%"
416,2010-09-13,1487.76,1477.27,1491.99,1477.27,0,"0,74%"
417,2010-09-14,1494.40,1487.56,1494.40,1480.80,0,"0,45%"
418,2010-09-15,1514.49,1494.04,1515.37,1487.99,0,"1,34%"
