,Date,Close,Open,High,Low,Volume,Var%
891,2008-08-13,2239.50,2239.50,2239.50,2239.50,0,"-1,59%"
892,2008-08-14,2295.92,2295.92,2295.92,2295.92,0,"2,52%"
893,2008-08-15,2267.20,2267.20,2267.20,2267.20,0,"-1,25%"
894,2008-08-18,2222.28,2222.28,2222.28,2222.28,0,"-1,98%"
895,2008-08-19,2223.81,2223.81,2223.81,2223.81,0,"0,07%"
896,2008-08-20,2299.64,2299.64,2299.64,2299.64,0,"3,41%"
897,2008-08-21,2487.80,2487.80,2487.80,2487.80,0,"8,18%"
898,2008-08-22,2506.74,2506.74,2506.74,2506.74,0,"0,76%"
899,2008-08-25,2436.72,2436.72,2436.72,2436.72,0,"-2,79%"
900,2008-08-26,2410.70,2410.70,2410.70,2410.70,0,"-1,07%"
901,2008-08-27,2489.80,2489.80,2489.80,2489.80,0,"3,28%"
902,2008-08-28,2560.88,2560.88,2560.88,2560.88,0,"2,85%"
903,2008-08-29,2512.17,2512.17,2512.17,2512.17,0,"-1,90%"
904,2008-09-01,2494.31,2494.31,2494.31,2494.31,0,"-0,71%"
905,2008-09-02,2504.12,2504.12,2504.12,2504.12,0,"0,39%"
906,2008-09-03,2486.82,2486.82,2486.82,2486.82,0,"-0,69%"
907,2008-09-04,2379.26,2379.26,2379.26,2379.26,0,"-4,33%"
908,2008-09-05,2413.94,2413.94,2413.94,2413.94,0,"1,46%"
909,2008-09-08,2405.91,2405.91,2405.91,2405.91,0,"-0,33%"
910,2008-09-09,2315.37,2315.37,2315.37,2315.37,0,"-3,76%"
911,2008-09-10,2343.67,2343.67,2343.67,2343.67,0,"1,22%"
912,2008-09-11,2341.46,2341.46,2341.46,2341.46,0,"-0,09%"
913,2008-09-12,2385.10,2385.10,2385.10,2385.10,0,"1,86%"
914,2008-09-15,2204.33,2204.33,2204.33,2204.33,0,"-7,58%"
915,2008-09-16,2219.13,2219.13,2219.13,2219.13,0,"0,67%"
916,2008-09-17,2092.19,2092.19,2092.19,2092.19,0,"-5,72%"
917,2008-09-18,2218.34,2218.34,2218.34,2218.34,0,"6,03%"
918,2008-09-19,2416.07,2416.07,2416.07,2416.07,0,"8,91%"
919,2008-09-22,2315.15,2315.15,2315.15,2315.15,0,"-4,18%"
920,2008-09-23,2276.99,2276.99,2276.99,2276.99,0,"-1,65%"
921,2008-09-24,2271.33,2271.33,2271.33,2271.33,0,"-0,25%"
922,2008-09-25,2357.08,2357.08,2357.08,2357.08,0,"3,78%"
923,2008-09-26,2358.97,2358.97,2358.97,2358.97,0,"0,08%"
924,2008-09-29,2151.48,2151.48,2151.48,2151.48,0,"-8,80%"
925,2008-09-30,2369.84,2369.84,2369.84,2369.84,0,"10,15%"
926,2008-10-01,2392.39,2392.39,2392.39,2392.39,0,"0,95%"
927,2008-10-02,2237.56,2237.56,2237.56,2237.56,0,"-6,47%"
928,2008-10-03,2069.90,2069.90,2069.90,2069.90,0,"-7,49%"
929,2008-10-06,1972.34,1972.34,1972.34,1972.34,0,"-4,71%"
930,2008-10-07,1919.29,1919.29,1919.29,1919.29,0,"-2,69%"
931,2008-10-08,1901.44,1901.44,1901.44,1901.44,0,"-0,93%"
932,2008-10-09,1815.95,1815.95,1815.95,1815.95,0,"-4,50%"
933,2008-10-10,1735.52,1735.52,1735.52,1735.52,0,"-4,43%"
934,2008-10-13,2098.63,2098.63,2098.63,2098.63,0,"20,92%"
935,2008-10-14,2153.14,2153.14,2153.14,2153.14,0,"2,60%"
936,2008-10-15,1929.06,1929.06,1929.06,1929.06,0,"-10,41%"
937,2008-10-16,1836.66,1836.66,1836.66,1836.66,0,"-4,79%"
938,2008-10-17,1761.06,1761.06,1761.06,1761.06,0,"-4,12%"
939,2008-10-20,1873.76,1873.76,1873.76,1873.76,0,"6,40%"
940,2008-10-21,1839.97,1839.97,1839.97,1839.97,0,"-1,80%"
941,2008-10-22,1618.12,1618.12,1618.12,1618.12,0,"-12,06%"
942,2008-10-23,1497.31,1497.31,1497.31,1497.31,0,"-7,47%"
943,2008-10-24,1379.18,1379.18,1379.18,1379.18,0,"-7,89%"
944,2008-10-27,1325.48,1325.48,1325.48,1325.48,0,"-3,89%"
945,2008-10-28,1485.32,1485.32,1485.32,1485.32,0,"12,06%"
946,2008-10-29,1614.29,1614.29,1614.29,1614.29,0,"8,68%"
947,2008-10-30,1791.88,1791.88,1791.88,1791.88,0,"11,00%"
948,2008-10-31,1776.21,1776.21,1776.21,1776.21,0,"-0,87%"
949,2008-11-03,1909.76,1909.76,1909.76,1909.76,0,"7,52%"
950,2008-11-04,2037.43,2037.43,2037.43,2037.43,0,"6,69%"
951,2008-11-05,1866.62,1866.62,1866.62,1866.62,0,"-8,38%"
952,2008-11-06,1766.34,1766.34,1766.34,1766.34,0,"-5,37%"
953,2008-11-07,1817.93,1817.93,1817.93,1817.93,0,"2,92%"
954,2008-11-10,1835.00,1835.00,1835.00,1835.00,0,"0,94%"
955,2008-11-11,1832.81,1832.81,1832.81,1832.81,0,"-0,12%"
956,2008-11-12,1699.31,1699.31,1699.31,1699.31,0,"-7,28%"
957,2008-11-13,1843.76,1843.76,1843.76,1843.76,0,"8,50%"
958,2008-11-14,1816.45,1816.45,1816.45,1816.45,0,"-1,48%"
959,2008-11-17,1812.97,1812.97,1812.97,1812.97,0,"-0,19%"
960,2008-11-18,1692.50,1692.50,1692.50,1692.50,0,"-6,64%"
961,2008-11-19,1627.50,1627.50,1627.50,1627.50,0,"-3,84%"
962,2008-11-21,1490.88,1490.88,1490.88,1490.88,0,"-8,39%"
963,2008-11-24,1672.50,1672.50,1672.50,1672.50,0,"12,18%"
964,2008-11-25,1730.71,1730.71,1730.71,1730.71,0,"3,48%"
965,2008-11-26,1845.31,1845.31,1845.31,1845.31,0,"6,62%"
966,2008-11-27,1853.23,1853.23,1853.23,1853.23,0,"0,43%"
967,2008-11-28,1889.25,1889.25,1889.25,1889.25,0,"1,94%"
968,2008-12-01,1821.90,1821.90,1821.90,1821.90,0,"-3,56%"
969,2008-12-02,1855.16,1855.16,1855.16,1855.16,0,"1,83%"
970,2008-12-03,1845.03,1845.03,1845.03,1845.03,0,"-0,55%"
971,2008-12-04,1859.00,1859.00,1859.00,1859.00,0,"0,76%"
972,2008-12-05,1902.79,1902.79,1902.79,1902.79,0,"2,36%"
973,2008-12-08,2050.06,2050.06,2050.06,2050.06,0,"7,74%"
974,2008-12-09,2049.00,2049.00,2049.00,2049.00,0,"-0,05%"
975,2008-12-10,2055.14,2055.14,2055.14,2055.14,0,"0,30%"
976,2008-12-11,2003.21,2003.21,2003.21,2003.21,0,"-2,53%"
977,2008-12-12,2056.36,2056.36,2056.36,2056.36,0,"2,65%"
978,2008-12-15,1941.39,1941.39,1941.39,1941.39,0,"-5,59%"
979,2008-12-16,2051.90,2051.90,2051.90,2051.90,0,"5,69%"
980,2008-12-17,2088.86,2088.86,2088.86,2088.86,0,"1,80%"
981,2008-12-18,2075.93,2075.93,2075.93,2075.93,0,"-0,62%"
982,2008-12-19,2027.86,2027.86,2027.86,2027.86,0,"-2,32%"
983,2008-12-22,1942.39,1942.39,1942.39,1942.39,0,"-4,21%"
984,2008-12-23,1852.23,1852.23,1852.23,1852.23,0,"-4,64%"
985,2008-12-26,1852.62,1852.62,1852.62,1852.62,0,"0,02%"
986,2008-12-29,1866.37,1866.37,1866.37,1866.37,0,"0,74%"
987,2008-12-30,1888.96,1888.96,1888.96,1888.96,0,"1,21%"
988,2009-01-02,2036.14,2036.14,2036.14,2036.14,0,"7,79%"
989,2009-01-05,2062.50,2062.50,2062.50,2062.50,0,"1,29%"
990,2009-01-06,2123.71,2123.71,2123.71,2123.71,0,"2,97%"
991,2009-01-07,2029.64,2029.64,2029.64,2029.64,0,"-4,43%"
992,2009-01-08,2037.94,2037.94,2037.94,2037.94,0,"0,41%"
993,2009-01-09,2030.35,2030.35,2030.35,2030.35,0,"-0,37%"
994,2009-01-12,1963.13,1963.13,1963.13,1963.13,0,"-3,31%"
995,2009-01-13,1921.62,1921.62,1921.62,1921.62,0,"-2,11%"
996,2009-01-14,1815.74,1815.74,1815.74,1815.74,0,"-5,51%"
997,2009-01-15,1852.09,1852.09,1852.09,1852.09,0,"2,00%"
998,2009-01-16,1810.36,1810.36,1810.36,1810.36,0,"-2,25%"
999,2009-01-19,1820.30,1820.30,1820.30,1820.30,0,"0,55%"
1000,2009-01-20,1712.70,1712.70,1712.70,1712.70,0,"-5,91%"
1001,2009-01-21,1772.65,1772.65,1772.65,1772.65,0,"3,50%"
1002,2009-01-22,1746.38,1746.38,1746.38,1746.38,0,"-1,48%"
1003,2009-01-23,1763.95,1763.95,1763.95,1763.95,0,"1,01%"
1004,2009-01-26,1773.66,1773.66,1773.66,1773.66,0,"0,55%"
1005,2009-01-27,1761.98,1761.98,1761.98,1761.98,0,"-0,66%"
1006,2009-01-28,1853.42,1853.42,1853.42,1853.42,0,"5,19%"
1007,2009-01-29,1815.08,1815.08,1815.08,1815.08,0,"-2,07%"
1008,2009-01-30,1797.17,1797.17,1797.17,1797.17,0,"-0,99%"
1009,2009-02-02,1753.89,1753.89,1753.89,1753.89,0,"-2,41%"
1010,2009-02-03,1775.58,1775.58,1775.58,1775.58,0,"1,24%"
1011,2009-02-04,1799.50,1799.50,1799.50,1799.50,0,"1,35%"
1012,2009-02-05,1856.30,1856.30,1856.30,1856.30,0,"3,16%"
1013,2009-02-06,1970.54,1970.54,1970.54,1970.54,0,"6,15%"
1014,2009-02-09,1931.30,1931.30,1931.30,1931.30,0,"-1,99%"
1015,2009-02-10,1876.55,1876.55,1876.55,1876.55,0,"-2,83%"
1016,2009-02-11,1872.59,1872.59,1872.59,1872.59,0,"-0,21%"
1017,2009-02-12,1846.08,1846.08,1846.08,1846.08,0,"-1,42%"
1018,2009-02-13,1910.03,1910.03,1910.03,1910.03,0,"3,46%"
1019,2009-02-16,1910.95,1910.95,1910.95,1910.95,0,"0,05%"
1020,2009-02-17,1821.29,1821.29,1821.29,1821.29,0,"-4,69%"
1021,2009-02-18,1799.31,1799.31,1799.31,1799.31,0,"-1,21%"
1022,2009-02-19,1786.68,1786.68,1786.68,1786.68,0,"-0,70%"
1023,2009-02-20,1749.19,1749.19,1749.19,1749.19,0,"-2,10%"
1024,2009-02-25,1747.81,1747.81,1747.81,1747.81,0,"-0,08%"
1025,2009-02-26,1743.43,1743.43,1743.43,1743.43,0,"-0,25%"
1026,2009-02-27,1725.78,1725.78,1725.78,1725.78,0,"-1,01%"
1027,2009-03-02,1647.27,1647.27,1647.27,1647.27,0,"-4,55%"
1028,2009-03-03,1649.05,1649.05,1649.05,1649.05,0,"0,11%"
1029,2009-03-04,1730.88,1730.88,1730.88,1730.88,0,"4,96%"
1030,2009-03-05,1704.51,1704.51,1704.51,1704.51,0,"-1,52%"
1031,2009-03-06,1720.26,1720.26,1720.26,1720.26,0,"0,92%"
1032,2009-03-09,1697.24,1697.24,1697.24,1697.24,0,"-1,34%"
1033,2009-03-10,1801.99,1801.99,1801.99,1801.99,0,"6,17%"
1034,2009-03-11,1801.58,1801.58,1801.58,1801.58,0,"-0,02%"
1035,2009-03-12,1844.67,1844.67,1844.67,1844.67,0,"2,39%"
1036,2009-03-13,1848.01,1848.01,1848.01,1848.01,0,"0,18%"
1037,2009-03-16,1850.17,1850.17,1850.17,1850.17,0,"0,12%"
1038,2009-03-17,1892.41,1892.41,1892.41,1892.41,0,"2,28%"
1039,2009-03-18,1941.10,1941.10,1941.10,1941.10,0,"2,57%"
1040,2009-03-19,1910.20,1910.20,1910.20,1910.20,0,"-1,59%"
1041,2009-03-20,1880.56,1880.56,1880.56,1880.56,0,"-1,55%"
1042,2009-03-23,2026.29,2026.29,2026.29,2026.29,0,"7,75%"
1043,2009-03-24,1980.53,1980.53,1980.53,1980.53,0,"-2,26%"
1044,2009-03-25,1998.46,1998.46,1998.46,1998.46,0,"0,91%"
1045,2009-03-26,2057.41,2057.41,2057.41,2057.41,0,"2,95%"
1046,2009-03-27,2055.56,2055.56,2055.56,2055.56,0,"-0,09%"
1047,2009-03-30,1995.78,1995.78,1995.78,1995.78,0,"-2,91%"
1048,2009-03-31,1997.47,1997.47,1997.47,1997.47,0,"0,08%"
1049,2009-04-01,2034.02,2034.02,2034.02,2034.02,0,"1,83%"
1050,2009-04-02,2095.09,2095.09,2095.09,2095.09,0,"3,00%"
1051,2009-04-03,2156.43,2156.43,2156.43,2156.43,0,"2,93%"
1052,2009-04-06,2165.43,2165.43,2165.43,2165.43,0,"0,42%"
1053,2009-04-07,2156.24,2156.24,2156.24,2156.24,0,"-0,42%"
1054,2009-04-08,2158.63,2158.63,2158.63,2158.63,0,"0,11%"
1055,2009-04-09,2215.33,2215.33,2215.33,2215.33,0,"2,63%"
1056,2009-04-13,2217.98,2217.98,2217.98,2217.98,0,"0,12%"
1057,2009-04-14,2155.00,2155.00,2155.00,2155.00,0,"-2,84%"
1058,2009-04-15,2158.44,2158.44,2158.44,2158.44,0,"0,16%"
1059,2009-04-16,2230.72,2230.72,2230.72,2230.72,0,"3,35%"
1060,2009-04-17,2229.05,2229.05,2229.05,2229.05,0,"-0,07%"
1061,2009-04-20,2166.93,2166.93,2166.93,2166.93,0,"-2,79%"
1062,2009-04-22,2151.59,2151.59,2151.59,2151.59,0,"-0,71%"
1063,2009-04-23,2221.60,2221.60,2221.60,2221.60,0,"3,25%"
1064,2009-04-24,2271.41,2271.41,2271.41,2271.41,0,"2,24%"
1065,2009-04-27,2213.18,2213.18,2213.18,2213.18,0,"-2,56%"
1066,2009-04-28,2218.03,2218.03,2218.03,2218.03,0,"0,22%"
1067,2009-04-29,2313.60,2313.60,2313.60,2313.60,0,"4,31%"
1068,2009-04-30,2315.13,2315.13,2315.13,2315.13,0,"0,07%"
1069,2009-05-04,2449.01,2449.01,2449.01,2449.01,0,"5,78%"
1070,2009-05-05,2539.19,2539.19,2539.19,2539.19,0,"3,68%"
1071,2009-05-06,2557.94,2557.94,2557.94,2557.94,0,"0,74%"
1072,2009-05-07,2433.49,2433.49,2433.49,2433.49,0,"-4,87%"
1073,2009-05-08,2499.32,2499.32,2499.32,2499.32,0,"2,71%"
1074,2009-05-11,2469.13,2469.13,2469.13,2469.13,0,"-1,21%"
1075,2009-05-12,2448.11,2448.11,2448.11,2448.11,0,"-0,85%"
1076,2009-05-13,2375.79,2375.79,2375.79,2375.79,0,"-2,95%"
1077,2009-05-14,2439.99,2439.99,2439.99,2439.99,0,"2,70%"
1078,2009-05-15,2425.56,2425.56,2425.56,2425.56,0,"-0,59%"
1079,2009-05-18,2541.07,2541.07,2541.07,2541.07,0,"4,76%"
1080,2009-05-19,2520.76,2520.76,2520.76,2520.76,0,"-0,80%"
1081,2009-05-20,2502.54,2502.54,2502.54,2502.54,0,"-0,72%"
1082,2009-05-21,2467.45,2467.45,2467.45,2467.45,0,"-1,40%"
1083,2009-05-22,2505.75,2505.75,2505.75,2505.75,0,"1,55%"
1084,2009-05-25,2517.16,2517.16,2517.16,2517.16,0,"0,46%"
1085,2009-05-26,2568.68,2568.68,2568.68,2568.68,0,"2,05%"
1086,2009-05-27,2584.36,2584.36,2584.36,2584.36,0,"0,61%"
1087,2009-05-28,2644.49,2644.49,2644.49,2644.49,0,"2,33%"
1088,2009-05-29,2657.83,2657.83,2657.83,2657.83,0,"0,50%"
1089,2009-06-01,2717.69,2717.69,2717.69,2717.69,0,"2,25%"
1090,2009-06-02,2716.10,2716.10,2716.10,2716.10,0,"-0,06%"
1091,2009-06-03,2634.16,2634.16,2634.16,2634.16,0,"-3,02%"
1092,2009-06-04,2705.20,2705.20,2705.20,2705.20,0,"2,70%"
1093,2009-06-05,2687.02,2687.02,2687.02,2687.02,0,"-0,67%"
1094,2009-06-08,2715.48,2715.48,2715.48,2715.48,0,"1,06%"
1095,2009-06-09,2675.04,2675.04,2675.04,2675.04,0,"-1,49%"
1096,2009-06-10,2681.88,2681.88,2681.88,2681.88,0,"0,26%"
1097,2009-06-12,2691.80,2691.80,2691.80,2691.80,0,"0,37%"
1098,2009-06-15,2601.15,2601.15,2601.15,2601.15,0,"-3,37%"
1099,2009-06-16,2590.17,2590.17,2590.17,2590.17,0,"-0,42%"
1100,2009-06-17,2579.43,2579.43,2579.43,2579.43,0,"-0,41%"
1101,2009-06-18,2591.64,2591.64,2591.64,2591.64,0,"0,47%"
1102,2009-06-19,2650.49,2650.49,2650.49,2650.49,0,"2,27%"
1103,2009-06-22,2557.46,2557.46,2557.46,2557.46,0,"-3,51%"
1104,2009-06-23,2521.72,2521.72,2521.72,2521.72,0,"-1,40%"
1105,2009-06-24,2533.90,2533.90,2533.90,2533.90,0,"0,48%"
1106,2009-06-25,2634.09,2634.09,2634.09,2634.09,0,"3,95%"
1107,2009-06-26,2646.31,2646.31,2646.31,2646.31,0,"0,46%"
1108,2009-06-29,2673.49,2673.49,2673.49,2673.49,0,"1,03%"
1109,2009-06-30,2651.65,2651.65,2651.65,2651.65,0,"-0,82%"
1110,2009-07-01,2664.98,2664.98,2664.98,2664.98,0,"0,50%"
1111,2009-07-02,2641.53,2641.53,2641.53,2641.53,0,"-0,88%"
1112,2009-07-03,2628.56,2628.56,2628.56,2628.56,0,"-0,49%"
1113,2009-07-06,2627.92,2627.92,2627.92,2627.92,0,"-0,02%"
1114,2009-07-07,2579.29,2579.29,2579.29,2579.29,0,"-1,85%"
1115,2009-07-08,2538.20,2538.20,2538.20,2538.20,0,"-1,59%"
1116,2009-07-10,2518.06,2518.06,2518.06,2518.06,0,"-0,79%"
1117,2009-07-13,2539.18,2539.18,2539.18,2539.18,0,"0,84%"
1118,2009-07-14,2531.76,2531.76,2531.76,2531.76,0,"-0,29%"
1119,2009-07-15,2638.56,2638.56,2638.56,2638.56,0,"4,22%"
1120,2009-07-16,2669.57,2669.57,2669.57,2669.57,0,"1,18%"
1121,2009-07-17,2648.68,2648.68,2648.68,2648.68,0,"-0,78%"
1122,2009-07-20,2692.62,2692.62,2692.62,2692.62,0,"1,66%"
1123,2009-07-21,2682.96,2682.96,2682.96,2682.96,0,"-0,36%"
1124,2009-07-22,2692.19,2692.19,2692.19,2692.19,0,"0,34%"
1125,2009-07-23,2761.98,2761.98,2761.98,2761.98,0,"2,59%"
1126,2009-07-24,2789.92,2789.92,2789.92,2789.92,0,"1,01%"
1127,2009-07-27,2783.32,2783.32,2783.32,2783.32,0,"-0,24%"
1128,2009-07-28,2787.22,2787.22,2787.22,2787.22,0,"0,14%"
1129,2009-07-29,2753.93,2753.93,2753.93,2753.93,0,"-1,19%"
1130,2009-07-30,2801.40,2801.40,2801.40,2801.40,0,"1,72%"
1131,2009-07-31,2794.58,2794.58,2794.58,2794.58,0,"-0,24%"
1132,2009-08-03,2827.38,2827.38,2827.38,2827.38,0,"1,17%"
1133,2009-08-04,2827.75,2827.75,2827.75,2827.75,0,"0,01%"
1134,2009-08-05,2878.22,2878.22,2878.22,2878.22,0,"1,78%"
1135,2009-08-06,2840.02,2840.02,2840.02,2840.02,0,"-1,33%"
1136,2009-08-07,2890.61,2890.61,2890.61,2890.61,0,"1,78%"
1137,2009-08-10,2917.43,2917.43,2917.43,2917.43,0,"0,93%"
1138,2009-08-11,2861.14,2861.14,2861.14,2861.14,0,"-1,93%"
1139,2009-08-12,2866.55,2866.55,2866.55,2866.55,0,"0,19%"
1140,2009-08-13,2838.13,2838.13,2838.13,2838.13,0,"-0,99%"
1141,2009-08-14,2816.58,2816.58,2816.58,2816.58,0,"-0,76%"
1142,2009-08-17,2747.31,2747.31,2747.31,2747.31,0,"-2,46%"
1143,2009-08-18,2801.19,2801.19,2801.19,2801.19,0,"1,96%"
1144,2009-08-19,2841.64,2841.64,2841.64,2841.64,0,"1,44%"
1145,2009-08-20,2874.19,2874.19,2874.19,2874.19,0,"1,15%"
1146,2009-08-21,2875.83,2875.83,2875.83,2875.83,0,"0,06%"
1147,2009-08-24,2864.87,2864.87,2864.87,2864.87,0,"-0,38%"
1148,2009-08-25,2881.12,2881.12,2881.12,2881.12,0,"0,57%"
1149,2009-08-26,2922.53,2922.53,2922.53,2922.53,0,"1,44%"
1150,2009-08-27,2920.48,2920.48,2920.48,2920.48,0,"-0,07%"
1151,2009-08-28,2922.93,2922.93,2922.93,2922.93,0,"0,08%"
1152,2009-08-31,2883.93,2883.93,2883.93,2883.93,0,"-1,33%"
1153,2009-09-01,2825.40,2825.40,2825.40,2825.40,0,"-2,03%"
1154,2009-09-02,2795.52,2795.52,2795.52,2795.52,0,"-1,06%"
1155,2009-09-03,2806.51,2806.51,2806.51,2806.51,0,"0,39%"
1156,2009-09-04,2880.04,2880.04,2880.04,2880.04,0,"2,62%"
1157,2009-09-08,2929.02,2929.02,2929.02,2929.02,0,"1,70%"
1158,2009-09-09,2943.67,2943.67,2943.67,2943.67,0,"0,50%"
1159,2009-09-10,2962.48,2962.48,2962.48,2962.48,0,"0,64%"
1160,2009-09-11,2978.53,2978.53,2978.53,2978.53,0,"0,54%"
1161,2009-09-14,2997.32,2997.32,2997.32,2997.32,0,"0,63%"
1162,2009-09-15,3026.89,3026.89,3026.89,3026.89,0,"0,99%"
1163,2009-09-16,3075.19,3075.19,3075.19,3075.19,0,"1,60%"
1164,2009-09-17,3091.80,3091.80,3091.80,3091.80,0,"0,54%"
1165,2009-09-18,3123.19,3123.19,3123.19,3123.19,0,"1,02%"
1166,2009-09-21,3112.55,3112.55,3112.55,3112.55,0,"-0,34%"
1167,2009-09-22,3114.34,3114.34,3114.34,3114.34,0,"0,06%"
1168,2009-09-23,3068.75,3068.75,3068.75,3068.75,0,"-1,46%"
1169,2009-09-24,3070.66,3070.66,3070.66,3070.66,0,"0,06%"
1170,2009-09-25,3090.82,3090.82,3090.82,3090.82,0,"0,66%"
1171,2009-09-28,3165.92,3165.92,3165.92,3165.92,0,"2,43%"
1172,2009-09-29,3211.51,3211.51,3211.51,3211.51,0,"1,44%"
1173,2009-09-30,3240.27,3240.27,3240.27,3240.27,0,"0,90%"
1174,2009-10-01,3215.67,3215.67,3215.67,3215.67,0,"-0,76%"
1175,2009-10-02,3227.76,3227.76,3227.76,3227.76,0,"0,38%"
1176,2009-10-05,3309.96,3309.96,3309.96,3309.96,0,"2,55%"
1177,2009-10-06,3290.09,3290.09,3290.09,3290.09,0,"-0,60%"
1178,2009-10-07,3215.70,3215.70,3215.70,3215.70,0,"-2,26%"
1179,2009-10-08,3274.60,3274.60,3274.60,3274.60,0,"1,83%"
1180,2009-10-09,3307.22,3307.22,3307.22,3307.22,0,"1,00%"
1181,2009-10-13,3324.53,3324.53,3324.53,3324.53,0,"0,52%"
1182,2009-10-14,3392.92,3392.92,3392.92,3392.92,0,"2,06%"
1183,2009-10-15,3397.94,3397.94,3397.94,3397.94,0,"0,15%"
1184,2009-10-16,3365.92,3365.92,3365.92,3365.92,0,"-0,94%"
1185,2009-10-19,3377.72,3377.72,3377.72,3377.72,0,"0,35%"
1186,2009-10-20,3247.92,3247.92,3247.92,3247.92,0,"-3,84%"
1187,2009-10-21,3240.94,3240.94,3240.94,3240.94,0,"-0,21%"
1188,2009-10-22,3302.94,3302.94,3302.94,3302.94,0,"1,91%"
1189,2009-10-23,3241.97,3241.97,3241.97,3241.97,0,"-1,85%"
1190,2009-10-26,3219.12,3219.12,3219.12,3219.12,0,"-0,70%"
1191,2009-10-27,3120.57,3120.57,3120.57,3120.57,0,"-3,06%"
1192,2009-10-28,2971.07,2971.07,2971.07,2971.07,0,"-4,79%"
1193,2009-10-29,3146.96,3146.96,3146.96,3146.96,0,"5,92%"
1194,2009-10-30,3027.38,3027.38,3027.38,3027.38,0,"-3,80%"
1195,2009-11-03,3115.43,3115.43,3115.43,3115.43,0,"2,91%"
1196,2009-11-04,3195.00,3195.00,3195.00,3195.00,0,"2,55%"
1197,2009-11-05,3227.93,3227.93,3227.93,3227.93,0,"1,03%"
1198,2009-11-06,3206.78,3206.78,3206.78,3206.78,0,"-0,66%"
1199,2009-11-09,3285.63,3285.63,3285.63,3285.63,0,"2,46%"
1200,2009-11-10,3291.03,3291.03,3291.03,3291.03,0,"0,16%"
1201,2009-11-11,3306.53,3306.53,3306.53,3306.53,0,"0,47%"
1202,2009-11-12,3221.00,3221.00,3221.00,3221.00,0,"-2,59%"
1203,2009-11-13,3287.00,3287.00,3287.00,3287.00,0,"2,05%"
1204,2009-11-16,3327.31,3327.31,3327.31,3327.31,0,"1,23%"
1205,2009-11-17,3342.03,3342.03,3342.03,3342.03,0,"0,44%"
1206,2009-11-18,3282.27,3282.27,3282.27,3282.27,0,"-1,79%"
1207,2009-11-19,3229.61,3229.61,3229.61,3229.61,0,"-1,60%"
1208,2009-11-23,3260.34,3260.34,3260.34,3260.34,0,"0,95%"
1209,2009-11-24,3278.44,3278.44,3278.44,3278.44,0,"0,56%"
1210,2009-11-25,3315.34,3315.34,3315.34,3315.34,0,"1,13%"
1211,2009-11-26,3226.00,3226.00,3226.00,3226.00,0,"-2,69%"
1212,2009-11-27,3264.07,3264.07,3264.07,3264.07,0,"1,18%"
1213,2009-11-30,3284.50,3284.50,3284.50,3284.50,0,"0,63%"
1214,2009-12-01,3358.76,3358.76,3358.76,3358.76,0,"2,26%"
1215,2009-12-02,3383.99,3383.99,3383.99,3383.99,0,"0,75%"
1216,2009-12-03,3355.99,3355.99,3355.99,3355.99,0,"-0,83%"
1217,2009-12-04,3350.46,3350.46,3350.46,3350.46,0,"-0,16%"
1218,2009-12-07,3410.88,3410.88,3410.88,3410.88,0,"1,80%"
1219,2009-12-08,3383.41,3383.41,3383.41,3383.41,0,"-0,81%"
1220,2009-12-09,3373.96,3373.96,3373.96,3373.96,0,"-0,28%"
1221,2009-12-10,3406.84,3406.84,3406.84,3406.84,0,"0,97%"
1222,2009-12-11,3426.62,3426.62,3426.62,3426.62,0,"0,58%"
1223,2009-12-14,3416.39,3416.39,3416.39,3416.39,0,"-0,30%"
1224,2009-12-15,3426.81,3426.81,3426.81,3426.81,0,"0,31%"
1225,2009-12-16,3392.48,3392.48,3392.48,3392.48,0,"-1,00%"
1226,2009-12-17,3319.43,3319.43,3319.43,3319.43,0,"-2,15%"
1227,2009-12-18,3315.43,3315.43,3315.43,3315.43,0,"-0,12%"
1228,2009-12-21,3297.34,3297.34,3297.34,3297.34,0,"-0,55%"
1229,2009-12-22,3319.52,3319.52,3319.52,3319.52,0,"0,67%"
1230,2009-12-23,3309.84,3309.84,3309.84,3309.84,0,"-0,29%"
1231,2009-12-28,3316.31,3316.31,3316.31,3316.31,0,"0,20%"
1232,2009-12-29,3354.65,3354.65,3354.65,3354.65,0,"1,16%"
1233,2009-12-30,3387.86,3387.86,3387.86,3387.86,0,"0,99%"
1234,2010-01-04,3506.50,3506.50,3506.50,3506.50,0,"3,50%"
1235,2010-01-05,3496.49,3496.49,3496.49,3496.49,0,"-0,29%"
1236,2010-01-06,3502.08,3502.08,3502.08,3502.08,0,"0,16%"
1237,2010-01-07,3505.26,3505.26,3505.26,3505.26,0,"0,09%"
1238,2010-01-08,3472.96,3472.96,3472.96,3472.96,0,"-0,92%"
1239,2010-01-11,3470.72,3470.72,3470.72,3470.72,0,"-0,06%"
1240,2010-01-12,3445.69,3445.69,3445.69,3445.69,0,"-0,72%"
1241,2010-01-13,3458.34,3458.34,3458.34,3458.34,0,"0,37%"
1242,2010-01-14,3422.53,3422.53,3422.53,3422.53,0,"-1,04%"
1243,2010-01-15,3371.71,3371.71,3371.71,3371.71,0,"-1,48%"
1244,2010-01-18,3391.75,3391.75,3391.75,3391.75,0,"0,59%"
1245,2010-01-19,3406.00,3406.00,3406.00,3406.00,0,"0,42%"
1246,2010-01-20,3317.49,3317.49,3317.49,3317.49,0,"-2,60%"
