Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,1.3433911800384521,1.3433911800384521,1.3433911800384521,1.3433911800384521,65225,0.0,0.0
2000-01-04,1.3337952315312829,1.3337952315312829,1.2954124212265015,1.2954124212265015,25365,0.0,0.0
2000-01-05,1.2954123368733281,1.2954123368733281,1.2858166694641113,1.2858166694641113,15702,0.0,0.0
2000-01-06,1.2474340200424194,1.2570296844186268,1.2474340200424194,1.2474340200424194,85759,0.0,0.0
2000-01-07,1.3529869882444767,1.3529869882444767,1.3433911800384521,1.3433911800384521,31404,0.0,0.0
2000-01-10,1.352985829649895,1.362581491470337,1.352985829649895,1.362581491470337,194469,0.0,0.0
2000-01-11,1.362581491470337,1.362581491470337,1.362581491470337,1.362581491470337,6039,0.0,0.0
2000-01-12,1.3625826582819163,1.3625826582819163,1.3433911800384521,1.3433911800384521,56770,0.0,0.0
2000-01-13,1.3433911800384521,1.3433911800384521,1.3433911800384521,1.3433911800384521,1207,0.0,0.0
2000-01-14,1.3433911800384521,1.3433911800384521,1.3433911800384521,1.3433911800384521,13286,0.0,0.0
2000-01-17,1.343390029660987,1.362581491470337,1.343390029660987,1.362581491470337,22949,0.0,0.0
2000-01-18,1.3433904095348883,1.3433904095348883,1.3241990804672241,1.3241990804672241,91799,0.0,0.0
2000-01-19,1.3433907375248153,1.3433907375248153,1.3337950706481934,1.3337950706481934,20534,0.0,0.0
2000-01-20,1.3337950706481934,1.3337950706481934,1.3337950706481934,1.3337950706481934,0,0.0,0.0
2000-01-21,1.2954124212265015,1.2954124212265015,1.2954124212265015,1.2954124212265015,36236,0.0,0.0
2000-01-24,1.2762205600738525,1.2762205600738525,1.2762205600738525,1.2762205600738525,53146,0.0,0.0
2000-01-25,1.2762205600738525,1.2762205600738525,1.2762205600738525,1.2762205600738525,0,0.0,0.0
2000-01-26,1.2474340200424194,1.2474340200424194,1.2474340200424194,1.2474340200424194,4831,0.0,0.0
2000-01-27,1.2474340200424194,1.2474340200424194,1.2474340200424194,1.2474340200424194,0,0.0,0.0
2000-01-28,1.2186470031738281,1.2186470031738281,1.2186470031738281,1.2186470031738281,3623,0.0,0.0
2000-01-31,1.2186470031738281,1.2186470031738281,1.2186470031738281,1.2186470031738281,0,0.0,0.0
2000-02-01,1.1706691980361938,1.1706691980361938,1.1706691980361938,1.1706691980361938,4831,0.0,0.0
2000-02-02,1.1706691980361938,1.1706691980361938,1.1706691980361938,1.1706691980361938,0,0.0,0.0
2000-02-03,1.1706691980361938,1.1706691980361938,1.1706691980361938,1.1706691980361938,9663,0.0,0.0
2000-02-04,1.2282423973083496,1.2282423973083496,1.2282423973083496,1.2282423973083496,1207,0.0,0.0
2000-02-07,1.1514779329299927,1.1514779329299927,1.1514779329299927,1.1514779329299927,7247,0.0,0.0
2000-02-08,1.1994554996490479,1.1994554996490479,1.1994554996490479,1.1994554996490479,2415,0.0,0.0
2000-02-09,1.1802648305892944,1.1802648305892944,1.1802648305892944,1.1802648305892944,31404,0.0,0.0
2000-02-10,1.1802645220150039,1.1802645220150039,1.1514779329299927,1.1514779329299927,176350,0.0,0.0
2000-02-11,1.1514779329299927,1.1514779329299927,1.1514779329299927,1.1514779329299927,20534,0.0,0.0
2000-02-14,1.1226906776428223,1.1226906776428223,1.1226906776428223,1.1226906776428223,20534,0.0,0.0
2000-02-15,1.1322861166121811,1.2474340200424194,1.122690383151722,1.2474340200424194,67641,0.0,0.0
2000-02-16,1.2474340200424194,1.2474340200424194,1.2378382174977087,1.2474340200424194,14494,0.0,0.0
2000-02-17,1.2474340200424194,1.2474340200424194,1.2378382174977087,1.2474340200424194,14494,0.0,0.0
2000-02-18,1.1706691980361938,1.1706691980361938,1.1706691980361938,1.1706691980361938,253655,0.0,0.0
2000-02-21,1.1706691980361938,1.1706691980361938,1.1706691980361938,1.1706691980361938,0,0.0,0.0
2000-02-22,1.1706690106398578,1.1706690106398578,1.1610732078552246,1.1610732078552246,310425,0.0,0.0
2000-02-23,1.1610732078552246,1.1610732078552246,1.1610732078552246,1.1610732078552246,525428,0.0,0.0
