,level_0,index,Date,Open,High,Low,Close,Volume,Stock Splits,Var,Dividends,Earnings,Operating Income,pbRatio,peRatio,psRatio,EPS,Gross Profit Margin,Operating Profit Margin,ROA,RNOA,ROE,Inventory Turnover,Receivable Turnover,Asset Turnover,Operating Cash Flow,Free Cash Flow,Cash Flow to Debt Ratio,Cash Flow Expenditure Ratio,Current Ratio,Quick Ratio,Interest Coverage Ratio,Debt To Equity Ratio,Debt To Capital Ratio,Book Value of Equity,Momentum,52 Week High Ratio,VMA,Interest Rate,Industrial Production,Unemployment Rate,Interest Rate Spread,Money Supply,FDI,Inflation Rate,Exchange Rates,GDP Growth Rate
0,364,4285,2017-01-02,15.985246658325195,16.169170379638672,15.882464408874512,16.050161361694336,63750.0,0.0,-0.010504641570150852,0.01,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,0.9007249984442094,0.9018363584570679,0.12357315464354966,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
1,365,4286,2017-01-03,16.196210861206055,16.547832489013672,16.13670539855957,16.53160285949707,107700.0,0.0,0.029996054247021675,0.0,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,0.9920584477340584,0.9288878900525547,0.1444838693204036,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
2,366,4287,2017-01-04,16.445045471191406,16.76961898803711,16.445045471191406,16.76961898803711,135600.0,0.0,0.014397643506526947,0.0,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,1.0,0.9422616869745526,0.16168605756385454,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
3,367,4288,2017-01-05,16.661436080932617,16.829133987426758,16.547836303710938,16.802085876464844,208650.0,0.0,0.00193605397362262,0.0,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,0.9883660832069936,0.9440859565111804,0.16598769521072945,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
4,368,4289,2017-01-06,16.823728561401367,17.067157745361328,16.59111785888672,16.823728561401367,86400.0,0.0,0.0012880951398983598,0.0,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,0.9050202831076802,0.9453020290309851,0.17430376116778593,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
5,369,4290,2017-01-09,16.807498931884766,16.877822875976562,16.666851043701172,16.753402709960938,70650.0,0.0,-0.0041801584884524345,0.0,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,0.871726850508888,0.9413505167477632,0.1686738237690284,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
6,370,4291,2017-01-10,16.785860061645508,16.96437644958496,16.55324935913086,16.753402709960938,227250.0,0.0,0.0,0.0,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,0.866503384931011,0.9413505167477632,0.16591670282939588,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
7,371,4292,2017-01-11,16.764209747314453,16.861581802368164,16.596513748168945,16.76961898803711,126150.0,0.0,0.0009679393842816353,0.0,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,0.8661351983352283,0.9422616869745526,0.1622293021858078,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
8,372,4293,2017-01-12,16.872411727905273,17.15911865234375,16.872411727905273,17.067155838012695,659100.0,0.0,0.017742613330483437,0.0,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,0.9528309039512373,0.9589798708757544,0.18043228140478243,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
9,373,4294,2017-01-13,17.148296356201172,17.153705596923828,16.7047119140625,16.7047119140625,309900.0,0.0,-0.021236339583992958,0.0,0,0.0,1.923408558598801,11.287844855258053,0,4.677620787450848,1.0,0.36449970736663095,0.016148426550177234,-0.11893175256780386,0.17653640639985385,0,10.806324582338902,0.0,33008000000.0,62018000000.0,0.08479766528968083,35.00318133616119,0.7732828446914106,0.33798747493306147,0.0,2.962870495821218,0.7476576635409904,136112000000.0,0.7575132075606128,0.9386146482992239,0.17281315325333169,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
