,level_0,index,Date,Open,High,Low,Close,Volume,Stock Splits,Var,Dividends,Earnings,Operating Income,pbRatio,peRatio,psRatio,EPS,Gross Profit Margin,Operating Profit Margin,ROA,RNOA,ROE,Inventory Turnover,Receivable Turnover,Asset Turnover,Operating Cash Flow,Free Cash Flow,Cash Flow to Debt Ratio,Cash Flow Expenditure Ratio,Current Ratio,Quick Ratio,Interest Coverage Ratio,Debt To Equity Ratio,Debt To Capital Ratio,Book Value of Equity,Momentum,52 Week High Ratio,VMA,Interest Rate,Industrial Production,Unemployment Rate,Interest Rate Spread,Money Supply,FDI,Inflation Rate,Exchange Rates,GDP Growth Rate
0,364,2229,2017-01-02,13.67577075958252,13.690032005310059,13.5474271774292,13.690032005310059,4726114.0,0.0,-0.006896567530930042,0.0,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.9224804875374522,0.8672444212562329,0.0669924183052867,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
1,365,2230,2017-01-03,13.794193267822266,14.307907104492188,13.746625900268555,14.269854545593262,23733002.0,0.0,0.04235363006591797,0.0108,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.9782457934743378,0.9039753699628672,0.09774787148251607,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
2,366,2231,2017-01-04,14.14617919921875,14.317418098449707,14.108126640319824,14.179475784301758,14371956.0,0.0,-0.006333544850349426,0.0,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.9215664477940207,0.8982500015707624,0.11101721845448649,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
3,367,2232,2017-01-05,14.188985824584961,14.445842742919922,14.065313339233398,14.336441040039062,16169637.0,0.0,0.011069891043007374,0.0,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.942027784375458,0.9081935314556038,0.11314065035110306,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
4,368,2233,2017-01-06,14.345959663391113,14.4268217086792,14.227044105529785,14.4268217086792,9292525.0,0.0,0.006304261274635792,0.0,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.9899207099216195,0.9139190206755825,0.11745513902331337,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
5,369,2234,2017-01-09,14.32692813873291,14.502923011779785,14.236553192138672,14.445844650268555,12672488.0,0.0,0.001318581635132432,0.0,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.9706420335288373,0.9151240974761957,0.11937028762094186,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
6,370,2235,2017-01-10,14.50767993927002,14.583785057067871,14.350711822509766,14.445844650268555,11621674.0,0.0,0.0,0.0,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.9318840586535233,0.9151240974761957,0.1253682973625006,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
7,371,2236,2017-01-11,14.531468391418457,14.58379077911377,14.341203689575195,14.555252075195312,9828210.0,0.0,0.0075736260041594505,0.0,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.9859074274568052,0.9220549051525355,0.12360617298294835,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
8,372,2237,2017-01-12,14.911995887756348,15.054695129394531,14.840646743774414,14.897727012634277,28372500.0,0.0,0.023529302328824997,0.0,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.9323447408130239,0.9437502144694763,0.15968946831776681,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
9,373,2238,2017-01-13,14.897725105285645,15.026154518127441,14.688433647155762,14.778810501098633,15921736.0,0.0,-0.007982191629707813,0.0,17089364000,0.0,2.104771230205305,13.111859211612556,3.0313015926630364,3.5246701475660283,0.9843230184393522,0.33246299989106803,0.013957868244320038,-0.12934424372323292,0.14556053115506937,0.7619070161008775,8.978199519777041,0.0,24190341000.0,4824786000.0,0.0956220453071103,12.747558684580097,0.7840106390823817,0.2581608297594457,0.0,2.154773833572773,0.6830200664915803,106459710000.0,0.8675185336481657,0.9362170194276722,0.15126915074793598,41.7603044530048,2.3095419075268597,12.8199996948242,38.4031334681184,4.19015091299095,-47544559630.34,3.4463733503267204,3.1913894463004797,1.32286905404399
