,Date,High,Low,Open,Close,Volume,Adj Close,Var
0,1990-01-02,359.69000244140625,351.9800109863281,353.3999938964844,359.69000244140625,162070000,359.69000244140625,0.0
1,1990-01-03,360.5899963378906,357.8900146484375,359.69000244140625,358.760009765625,192330000,358.760009765625,-0.002585539361461997
2,1990-01-04,358.760009765625,352.8900146484375,358.760009765625,355.6700134277344,177000000,355.6700134277344,-0.008612989448010921
3,1990-01-05,355.6700134277344,351.3500061035156,355.6700134277344,352.20001220703125,158530000,352.20001220703125,-0.00975623819977045
4,1990-01-08,354.239990234375,350.5400085449219,352.20001220703125,353.7900085449219,140110000,353.7900085449219,0.004514469765126705
5,1990-01-09,354.1700134277344,349.6099853515625,353.8299865722656,349.6199951171875,155210000,349.6199951171875,-0.011786690913140774
6,1990-01-10,349.6199951171875,344.32000732421875,349.6199951171875,347.30999755859375,175990000,347.30999755859375,-0.006607166491448879
7,1990-01-11,350.1400146484375,347.30999755859375,347.30999755859375,348.5299987792969,154390000,348.5299987792969,0.003512715455144644
8,1990-01-12,348.5299987792969,339.489990234375,348.5299987792969,339.92999267578125,183880000,339.92999267578125,-0.02467508055269718
9,1990-01-15,339.94000244140625,336.57000732421875,339.92999267578125,337.0,140590000,337.0,-0.008619400672614574
10,1990-01-16,340.75,333.3699951171875,337.0,340.75,186070000,340.75,0.011127596721053123
11,1990-01-17,342.010009765625,336.260009765625,340.7699890136719,337.3999938964844,170470000,337.3999938964844,-0.009831272065639496
12,1990-01-18,338.3800048828125,333.9800109863281,337.3999938964844,338.19000244140625,178590000,338.19000244140625,0.002341459970921278
13,1990-01-19,340.4800109863281,338.19000244140625,338.19000244140625,339.1499938964844,185590000,339.1499938964844,0.002838615793734789
14,1990-01-22,339.9599914550781,330.2799987792969,339.1400146484375,330.3800048828125,148380000,330.3800048828125,-0.02585873194038868
15,1990-01-23,332.760009765625,328.6700134277344,330.3800048828125,331.6099853515625,179300000,331.6099853515625,0.0037229263689368963
16,1990-01-24,331.7099914550781,324.1700134277344,331.6099853515625,330.260009765625,207830000,330.260009765625,-0.004070973955094814
17,1990-01-25,332.3299865722656,325.3299865722656,330.260009765625,326.0799865722656,172270000,326.0799865722656,-0.01265676412731409
18,1990-01-26,328.5799865722656,321.44000244140625,326.0899963378906,325.79998779296875,198190000,325.79998779296875,-0.0008586812764406204
19,1990-01-29,327.30999755859375,321.7900085449219,325.79998779296875,325.20001220703125,150770000,325.20001220703125,-0.0018415458034723997
20,1990-01-30,325.7300109863281,319.8299865722656,325.20001220703125,322.9800109863281,186030000,322.9800109863281,-0.0068265716545283794
21,1990-01-31,329.0799865722656,322.9800109863281,322.9800109863281,329.0799865722656,189660000,329.0799865722656,0.018886541947722435
22,1990-02-01,329.8599853515625,327.760009765625,329.0799865722656,328.7900085449219,154580000,328.7900085449219,-0.0008811779553070664
23,1990-02-02,332.1000061035156,328.0899963378906,328.7900085449219,330.9200134277344,164400000,330.9200134277344,0.006478313822299242
24,1990-02-05,332.1600036621094,330.45001220703125,330.9200134277344,331.8500061035156,130950000,331.8500061035156,0.002810324775055051
25,1990-02-06,331.8599853515625,328.20001220703125,331.8500061035156,329.6600036621094,134070000,329.6600036621094,-0.006599374581128359
26,1990-02-07,333.760009765625,326.54998779296875,329.6600036621094,333.75,186710000,333.75,0.012406710535287857
27,1990-02-08,336.0899963378906,332.0,333.75,332.9599914550781,176240000,332.9599914550781,-0.0023670666851103306
28,1990-02-09,334.6000061035156,332.4100036621094,333.0199890136719,333.6199951171875,146910000,333.6199951171875,0.0019822311587631702
29,1990-02-12,333.6199951171875,329.9700012207031,333.6199951171875,330.0799865722656,118390000,330.0799865722656,-0.010610900819301605
30,1990-02-13,331.6099853515625,327.9200134277344,330.0799865722656,331.0199890136719,144490000,331.0199890136719,0.0028478018939495087
31,1990-02-14,333.20001220703125,330.6400146484375,331.0199890136719,332.010009765625,138530000,332.010009765625,0.0029908185824751854
32,1990-02-15,335.2099914550781,331.6099853515625,332.010009765625,334.8900146484375,174620000,334.8900146484375,0.00867445208132267
33,1990-02-16,335.6400146484375,332.4200134277344,334.8900146484375,332.7200012207031,166840000,332.7200012207031,-0.0064797792583703995
34,1990-02-20,332.7200012207031,326.260009765625,332.7200012207031,327.989990234375,147300000,327.989990234375,-0.01421619113534689
35,1990-02-21,328.1700134277344,324.4700012207031,327.9100036621094,327.6700134277344,159240000,327.6700134277344,-0.0009755688370205462
36,1990-02-22,330.9800109863281,325.70001220703125,327.6700134277344,325.70001220703125,184320000,325.70001220703125,-0.00601214962080121
37,1990-02-23,326.1499938964844,322.1000061035156,325.70001220703125,324.1499938964844,148490000,324.1499938964844,-0.004759036470204592
38,1990-02-26,328.6700134277344,323.9800109863281,324.1600036621094,328.6700134277344,148900000,328.6700134277344,0.013944222591817379
39,1990-02-27,331.94000244140625,328.4700012207031,328.67999267578125,330.260009765625,152590000,330.260009765625,0.004837667569518089
40,1990-02-28,333.4800109863281,330.1600036621094,330.260009765625,331.8900146484375,184400000,331.8900146484375,0.004935519769787788
41,1990-03-01,334.3999938964844,331.0799865722656,331.8900146484375,332.739990234375,157930000,332.739990234375,0.0025610157754272223
42,1990-03-02,335.5400085449219,332.7200012207031,332.739990234375,335.5400085449219,164330000,335.5400085449219,0.008415034040808678
43,1990-03-05,336.3800048828125,333.489990234375,335.5400085449219,333.739990234375,140110000,333.739990234375,-0.005364541430026293
44,1990-03-06,337.92999267578125,333.57000732421875,333.739990234375,337.92999267578125,143640000,337.92999267578125,0.012554691173136234
45,1990-03-07,338.8399963378906,336.3299865722656,337.92999267578125,336.95001220703125,163580000,336.95001220703125,-0.0028999510686844587
46,1990-03-08,340.6600036621094,336.95001220703125,336.95001220703125,340.2699890136719,170900000,340.2699890136719,0.00985302496701479
47,1990-03-09,340.2699890136719,336.8399963378906,340.1199951171875,337.92999267578125,150410000,337.92999267578125,-0.00687688123434782
48,1990-03-12,339.0799865722656,336.1400146484375,337.92999267578125,338.6700134277344,114790000,338.6700134277344,0.002189864171668887
49,1990-03-13,338.6700134277344,335.3599853515625,338.6700134277344,336.0,145440000,336.0,-0.007883819751441479
50,1990-03-14,337.6300048828125,334.92999267578125,336.0,336.8699951171875,145060000,336.8699951171875,0.0025892711710184813
51,1990-03-15,338.9100036621094,336.8699951171875,336.8699951171875,338.07000732421875,144410000,338.07000732421875,0.0035622413270175457
52,1990-03-16,341.9100036621094,338.07000732421875,338.07000732421875,341.9100036621094,222520000,341.9100036621094,0.011358583346009254
53,1990-03-19,343.760009765625,339.1199951171875,341.9100036621094,343.5299987792969,142300000,343.5299987792969,0.004738074727356434
54,1990-03-20,344.489990234375,340.8699951171875,343.5299987792969,341.57000732421875,177320000,341.57000732421875,-0.005705444607883692
55,1990-03-21,342.3399963378906,339.55999755859375,341.57000732421875,339.739990234375,130990000,339.739990234375,-0.00535766314715147
56,1990-03-22,339.7699890136719,333.6199951171875,339.739990234375,335.69000244140625,175930000,335.69000244140625,-0.01192084513604641
57,1990-03-23,337.5799865722656,335.69000244140625,335.69000244140625,337.2200012207031,132070000,337.2200012207031,0.004557773005217314
58,1990-03-26,339.739990234375,337.2200012207031,337.2200012207031,337.6300048828125,116110000,337.6300048828125,0.001215834403410554
59,1990-03-27,341.5,337.0299987792969,337.6300048828125,341.5,131610000,341.5,0.011462236754596233
60,1990-03-28,342.5799865722656,340.6000061035156,341.5,342.0,142300000,342.0,0.0014641288435086608
61,1990-03-29,342.07000732421875,339.7699890136719,342.0,340.7900085449219,132190000,340.7900085449219,-0.003537986660376191
62,1990-03-30,341.4100036621094,338.2099914550781,340.7900085449219,339.94000244140625,139340000,339.94000244140625,-0.0024942224845290184
63,1990-04-02,339.94000244140625,336.3299865722656,339.94000244140625,338.70001220703125,124360000,338.70001220703125,-0.00364767387509346
64,1990-04-03,343.760009765625,338.70001220703125,338.70001220703125,343.6400146484375,154310000,343.6400146484375,0.01458518486469984
65,1990-04-04,344.1199951171875,340.3999938964844,343.6400146484375,341.0899963378906,159530000,341.0899963378906,-0.00742060923948884
66,1990-04-05,342.8500061035156,340.6300048828125,341.0899963378906,340.7300109863281,144170000,340.7300109863281,-0.0010553969768807292
67,1990-04-06,341.7300109863281,338.94000244140625,340.7300109863281,340.0799865722656,137490000,340.0799865722656,-0.0019077403703704476
68,1990-04-09,341.8299865722656,339.8800048828125,340.0799865722656,341.3699951171875,114970000,341.3699951171875,0.0037932503037154675
69,1990-04-10,342.4100036621094,340.6199951171875,341.3699951171875,342.07000732421875,136020000,342.07000732421875,0.0020505967549979687
70,1990-04-11,343.0,341.260009765625,342.07000732421875,341.9200134277344,141080000,341.9200134277344,-0.0004384888743516058
71,1990-04-12,344.7900085449219,341.9100036621094,341.9200134277344,344.3399963378906,142470000,344.3399963378906,0.007077628746628761
72,1990-04-16,347.29998779296875,344.1000061035156,344.3399963378906,344.739990234375,142810000,344.739990234375,0.001161624793894589
73,1990-04-17,345.19000244140625,342.05999755859375,344.739990234375,344.67999267578125,127990000,344.67999267578125,-0.0001740371371852234
74,1990-04-18,345.3299865722656,340.1099853515625,344.67999267578125,340.7200012207031,147130000,340.7200012207031,-0.011488893069326878
75,1990-04-19,340.7200012207031,337.5899963378906,340.7200012207031,338.0899963378906,152930000,338.0899963378906,-0.007718962617218494
76,1990-04-20,338.5199890136719,333.4100036621094,338.0899963378906,335.1199951171875,174260000,335.1199951171875,-0.008784647099673748
77,1990-04-23,335.1199951171875,330.0899963378906,335.1199951171875,331.04998779296875,136150000,331.04998779296875,-0.012144925072789192
78,1990-04-24,332.9700012207031,329.7099914550781,331.04998779296875,330.3599853515625,137360000,330.3599853515625,-0.0020842847879976034
79,1990-04-25,332.739990234375,330.3599853515625,330.3599853515625,332.0299987792969,133480000,332.0299987792969,0.005055132322013378
80,1990-04-26,333.760009765625,330.6700134277344,332.0299987792969,332.9200134277344,141330000,332.9200134277344,0.002680524718016386
81,1990-04-27,333.57000732421875,328.7099914550781,332.9200134277344,329.1099853515625,130630000,329.1099853515625,-0.011444274336099625
82,1990-04-30,331.30999755859375,327.760009765625,329.1099853515625,330.79998779296875,122750000,330.79998779296875,0.005135068669915199
83,1990-05-01,332.8299865722656,330.79998779296875,330.79998779296875,332.25,149020000,332.25,0.004383350256830454
84,1990-05-02,334.4800109863281,332.1499938964844,332.25,334.4800109863281,141610000,334.4800109863281,0.006711846683174372
85,1990-05-03,337.0199890136719,334.4700012207031,334.4800109863281,335.57000732421875,145560000,335.57000732421875,0.003258778713643551
86,1990-05-04,338.4599914550781,335.1700134277344,335.5799865722656,338.3900146484375,140550000,338.3900146484375,0.00840363372117281
87,1990-05-07,341.07000732421875,338.1099853515625,338.3900146484375,340.5299987792969,132760000,340.5299987792969,0.006324016954749823
88,1990-05-08,342.0299987792969,340.1700134277344,340.5299987792969,342.010009765625,144230000,342.010009765625,0.0043461984023451805
89,1990-05-09,343.0799865722656,340.8999938964844,342.010009765625,342.8599853515625,152220000,342.8599853515625,0.00248523592017591
90,1990-05-10,344.9800109863281,342.7699890136719,342.8699951171875,343.82000732421875,158460000,343.82000732421875,0.002800040878355503
91,1990-05-11,352.30999755859375,343.82000732421875,343.82000732421875,352.0,234040000,352.0,0.023791497573256493
92,1990-05-14,358.4100036621094,351.95001220703125,352.0,354.75,225410000,354.75,0.0078125
93,1990-05-15,355.0899963378906,352.8399963378906,354.75,354.2799987792969,165730000,354.2799987792969,-0.0013248801697045565
94,1990-05-16,354.67999267578125,351.95001220703125,354.2699890136719,354.0,159810000,354.0,-0.0007903318619355559
95,1990-05-17,356.9200134277344,354.0,354.0,354.4700012207031,164770000,354.4700012207031,0.0013276870595291257
96,1990-05-18,354.6400146484375,352.5199890136719,354.4700012207031,354.6400146484375,162520000,354.6400146484375,0.00047962713870219886
97,1990-05-21,359.07000732421875,353.7799987792969,354.6400146484375,358.0,166280000,358.0,0.009474354796111584
98,1990-05-22,360.5,356.0899963378906,358.0,358.42999267578125,203350000,358.42999267578125,0.0012010968057438731
99,1990-05-23,359.2900085449219,356.989990234375,358.42999267578125,359.2900085449219,172330000,359.2900085449219,0.0023993970826268196
100,1990-05-24,359.55999755859375,357.8699951171875,359.2900085449219,358.4100036621094,155140000,358.4100036621094,-0.002449288498610258
101,1990-05-25,358.4100036621094,354.32000732421875,358.4100036621094,354.5799865722656,120250000,354.5799865722656,-0.010686133056879044
102,1990-05-29,360.6499938964844,354.54998779296875,354.5799865722656,360.6499938964844,137410000,360.6499938964844,0.017118865624070168
103,1990-05-30,362.260009765625,360.0,360.6499938964844,360.8599853515625,199540000,360.8599853515625,0.0005822583334520459
104,1990-05-31,361.8399963378906,360.2300109863281,360.8599853515625,361.2300109863281,165690000,361.2300109863281,0.0010253994259983301
105,1990-06-01,363.5199890136719,361.2099914550781,361.260009765625,363.1600036621094,187860000,363.1600036621094,0.0053428360261023045
106,1990-06-04,367.8500061035156,362.42999267578125,363.1600036621094,367.3999938964844,175520000,367.3999938964844,0.011675267480313778
107,1990-06-05,368.7799987792969,365.489990234375,367.3999938964844,366.6400146484375,199720000,366.6400146484375,-0.0020685335621237755
108,1990-06-06,366.6400146484375,364.4200134277344,366.6400146484375,364.9599914550781,164030000,364.9599914550781,-0.004582214634865522
109,1990-06-07,365.9200134277344,361.6000061035156,365.9200134277344,363.1499938964844,160360000,363.1499938964844,-0.004959441255778074
110,1990-06-08,363.489990234375,357.67999267578125,363.1499938964844,358.7099914550781,142600000,358.7099914550781,-0.01222635991871357
111,1990-06-11,361.6300048828125,357.70001220703125,358.7099914550781,361.6300048828125,119550000,361.6300048828125,0.008140318095684052
112,1990-06-12,367.2699890136719,361.1499938964844,361.6300048828125,366.25,157100000,366.25,0.012775475159287453
113,1990-06-13,367.0899963378906,364.510009765625,366.25,364.8999938964844,158910000,364.8999938964844,-0.003686023410409689
114,1990-06-14,364.8999938964844,361.6400146484375,364.8999938964844,362.8999938964844,135770000,362.8999938964844,-0.005480953957885504
115,1990-06-15,363.1400146484375,360.7099914550781,362.8900146484375,362.9100036621094,205130000,362.9100036621094,2.7582711481954902e-05
